7.660698851671970955e-01,6.136745192019135153e-01,7.129688211147104937e-01,2.312290622337470347e-01,9.343252617750320566e-01,9.243367667092954321e-01,9.243885613373256094e-01,4.481166219515452798e-01,6.560794027063150402e-01,8.426849823089386238e-01,1.269225037984023641e-01,4.364200030523879281e-01,8.298712008151677422e-01,9.952674483858785504e-01,1.081714449547661189e-01,4.578882837187717159e-01,5.706577059241495498e-01,1.720433592570525527e-01,-1.332618642683757598e-02,3.779844323312513965e-01,4.012946932609129935e-01,1.806436157329510683e-01,5.817606914034983978e-01,9.884610266341742335e-01,5.751023065210035812e-01,1.122226125045894696e+00,5.737998955363327047e-01,6.279508265628153119e-01,1.100153738274322279e+00,6.139430021816763006e-01
6.540378867850265010e-01,5.063633566453343837e-01,5.771104395021195987e-01,7.307793564865108782e-02,9.006980484888872374e-01,8.794300162584529623e-01,9.796035533269111806e-01,4.840574933851080619e-01,6.311855107448772761e-01,8.098962723482342474e-01,2.201629758641572288e-01,6.278244109015400642e-01,7.164586855348360483e-01,8.884652952577380969e-01,2.316823223188024805e-01,4.414146270418327633e-01,3.412666788151071939e-01,2.391712121131415736e-01,1.627734798355378806e-02,3.618503692142195916e-01,4.597102452312169518e-01,2.417149723820732898e-01,5.545723534171553837e-01,8.344725033741544618e-01,6.227215093605118490e-01,8.677265549137869183e-01,6.018122444266789106e-01,4.936390211866151234e-01,9.716864920334747913e-01,5.021509690032336382e-01
6.370096900372396176e-01,6.186160247280846347e-01,3.700185567595855041e-01,1.638072049006323860e-01,8.641045149705957051e-01,1.082034838242989849e+00,9.928389314742924743e-01,6.651111320778914093e-01,5.838568516512563367e-01,9.743747550909543920e-01,3.605681538326375724e-01,5.598622326792287440e-01,6.925563301975787844e-01,7.182485942292499148e-01,2.727286628465875884e-01,4.172727444815270137e-01,3.530119335940615777e-01,4.926366402204680056e-02,-1.393191931601482358e-01,3.067082625541958096e-01,2.520453371268687737e-01,-6.753294002505524918e-02,6.304412575300789578e-01,1.082890086926973527e+00,6.519491325524652270e-01,9.800448968521822124e-01,4.930253430548828808e-01,5.613513734421072821e-01,8.581013199953845261e-01,5.409432748993051598e-01
6.381891086847878425e-01,7.815739668309540367e-01,5.180611968516353194e-01,1.995271071896531079e-01,8.313103823167409256e-01,9.101303793495830741e-01,9.410384499396540203e-01,3.919008093409986349e-01,6.885208362804742244e-01,8.142330547664373697e-01,3.483282863315868005e-01,6.458783154799823123e-01,7.295839176802917381e-01,8.353856360518080448e-01,2.569944581499123970e-01,6.814831784751465005e-01,4.290925523681222709e-01,1.594784076479320856e-01,-1.193157928704535395e-02,3.144586734003853579e-01,2.898994802063288301e-01,1.779527383647094008e-01,7.814804662268886037e-01,9.087384056208465122e-01,6.550214746508448149e-01,7.987202958971081346e-01,6.419600690219340322e-01,6.254698326000346364e-01,7.423257439946134850e-01,4.655676124473501210e-01
5.448082428755747220e-01,6.605419244069751228e-01,5.164021271888363795e-01,1.408809317058671851e-01,9.405875697400399860e-01,1.029367184211424924e+00,8.386833481569375692e-01,4.906833605479791749e-01,6.875395359300734421e-01,1.037458917799895630e+00,-4.587336343809056416e-02,3.689004348784578058e-01,7.186449940706967077e-01,8.718552866108910671e-01,1.138854024107288365e-01,4.733778112606850108e-01,3.718437777021706414e-01,1.400267964188577907e-01,-5.019852802711202711e-02,2.936172772882827964e-01,3.062341344479905247e-01,1.239129565095014596e-01,6.012941722238237530e-01,8.917556992012034556e-01,6.802237204738414977e-01,8.543827844276602468e-01,5.946292543945232989e-01,5.961104980363556294e-01,9.494872751736316285e-01,2.515772014912903698e-01
7.135121419983525559e-01,7.939513000092761619e-01,3.813331515824154305e-01,7.490469344585275191e-02,9.854340401632988300e-01,8.773988842570099589e-01,9.878463529103351792e-01,6.046239156250592384e-01,5.407423183005437561e-01,9.574630531236264508e-01,1.351256936018031818e-01,6.932887128456712844e-01,6.511245581635740631e-01,7.789432283499806431e-01,-2.057696027105840320e-02,4.885307326190206356e-01,3.040420727987899197e-01,4.507805496837643394e-02,6.586766900527298019e-02,5.564646912085934316e-01,4.292320314982338569e-01,3.987754291139061769e-02,6.739960232976969223e-01,8.881669514276232524e-01,5.984425749415921425e-01,8.902420944701640027e-01,4.831115595583882483e-01,5.502877441446968332e-01,9.565536584613362203e-01,5.821367941162903792e-01
7.560694165298831315e-01,6.213489146572720445e-01,4.960480414221295486e-01,2.890734756336547639e-01,9.120760855723142324e-01,9.004813446165906843e-01,8.669711009464606821e-01,4.256854698360739708e-01,5.127290937027939588e-01,1.082831854186946607e+00,1.000235748373621558e-01,4.981716052636945835e-01,7.235271878531884804e-01,8.888348667727633545e-01,3.126093752644565349e-01,4.738744088817221090e-01,3.594233889543771987e-01,-5.555921144119685406e-02,-5.861783232271711164e-02,3.152482200173332139e-01,3.765669013475712590e-01,1.032161049806677167e-01,7.225654771249764297e-01,8.071677082250524604e-01,6.436608983707440279e-01,9.498530091413450727e-01,4.156077747864230787e-01,4.191295008621109264e-01,1.009764181358906887e+00,6.040855584905271414e-01
5.394380055420686659e-01,7.073072442098081725e-01,4.465330251483439761e-01,2.195806175114248249e-01,1.019330084439504791e+00,9.848008546171350686e-01,1.044950663367515853e+00,3.034310447192095639e-01,6.377922696515013756e-01,9.038348303515039150e-01,2.114055800002751229e-01,6.423852135504515282e-01,6.941629029963550801e-01,8.969416780997165883e-01,2.088787981647708403e-01,5.698098804516252835e-01,4.644556379330445073e-01,-1.052700221580201989e-01,-1.557174553011138607e-01,4.017248618394886339e-01,2.480936206773111663e-01,-5.215192760872397471e-02,6.783459200459295291e-01,7.823221441686414312e-01,6.166041996169461248e-01,8.305645144380325862e-01,3.378711300541393237e-01,5.527719482393426143e-01,9.594254298454220065e-01,6.306807093290284216e-01
8.289512097724410777e-01,7.196812710728945905e-01,4.702720181083233641e-01,1.619059060186651966e-02,8.062680452219426197e-01,8.821725593026659151e-01,1.056397108968324616e+00,5.207462603900148146e-01,6.265243278758054757e-01,9.729880332883239502e-01,3.418517418762132554e-01,5.932383163533191395e-01,6.065273997164192243e-01,8.406455751316592728e-01,2.170436701202426988e-01,5.521286202567811108e-01,2.318964879137556667e-01,-3.002469644593158682e-02,-6.386867244807528654e-02,5.472713196053351492e-01,3.552511002710417864e-01,-8.939269095042076674e-02,5.139606426001770423e-01,9.467836120324490956e-01,5.029310154305839387e-01,9.141718166273459234e-01,4.497048904946587822e-01,4.484196448534728541e-01,9.929153091781809382e-01,5.594358231470648590e-01
7.226565980974473113e-01,6.310178931923220436e-01,5.130991369630704124e-01,1.561421291597001049e-01,8.524927682779751548e-01,8.733434229212211353e-01,9.417999448519824846e-01,3.699659244146906167e-01,5.401588845629241575e-01,8.005746607236117196e-01,2.046751425452639217e-01,4.265624506227976287e-01,7.981256560325065141e-01,8.496511889399473993e-01,1.663612344357556783e-01,3.899137077187936340e-01,2.799915996068172430e-01,1.141548539357995218e-01,4.579708068499621643e-02,2.805404567532146509e-01,5.299426308850354594e-01,7.627721201204726298e-02,8.180233417800145679e-01,1.022001098048354706e+00,6.273373029608905194e-01,8.538104425528179053e-01,7.199447236538183414e-01,6.338969436850044881e-01,1.001891049758289576e+00,5.109564842421747688e-01
6.580914320705404386e-01,5.520818720748565944e-01,3.011822466969430456e-01,8.296718482124981753e-02,8.552415440913481159e-01,7.660261703398246746e-01,1.197418253913166586e+00,3.955682524390224941e-01,7.344489473796923518e-01,9.001962389495323791e-01,1.946980175170267002e-01,5.445036562930183344e-01,7.716102558284698709e-01,8.799685523309181967e-01,2.212545464299096321e-01,4.125568279475794742e-01,4.313781278886835713e-01,-1.039028651448024865e-02,1.133150310100713987e-01,4.182673259302670532e-01,2.848837979871332582e-01,1.090062637049919181e-01,6.432933212322942129e-01,8.168733127715681608e-01,6.849054603284303600e-01,1.004077896602954212e+00,6.130189211727409271e-01,5.918544984220371896e-01,1.089428163568828989e+00,5.566797866970648601e-01
7.130027649087006258e-01,7.279254337151656040e-01,5.268253096661694723e-01,7.393973245140529615e-02,1.000211268063623482e+00,1.099492347812125459e+00,9.158100091055580982e-01,3.994883187075064512e-01,7.223830217995832470e-01,9.001445397125088510e-01,2.276460737850757310e-01,6.105141133096700923e-01,6.690619773465575904e-01,7.366558306933405076e-01,3.036687304582360580e-01,4.683174471043678455e-01,2.984146856815618754e-01,7.364068279926515304e-02,9.876160882149372794e-03,4.446102550268264952e-01,4.836030350905748398e-01,7.703261921672741042e-02,6.143549887933072995e-01,7.438750455342229007e-01,7.887085758349301479e-01,9.950998101855874634e-01,5.385068646175996676e-01,5.650075194992475458e-01,9.159737249134241033e-01,3.815725441960140518e-01
6.501621353165705219e-01,7.199280698250380972e-01,5.603251303984786436e-01,2.962714879531609669e-02,9.406987710833136784e-01,9.204345693087629954e-01,9.469483106271864292e-01,4.678794516361430844e-01,6.681866432028272795e-01,7.662707300047029157e-01,2.063675191616458349e-01,7.047835166030582688e-01,7.626344151615822575e-01,8.321443907234556958e-01,1.986942429483487538e-01,4.767822882257287676e-01,3.230320994051446570e-01,-1.469391382348574082e-02,9.089669683633849057e-03,2.951649528504001752e-01,3.761925275559342419e-01,2.469639671493762956e-01,6.963162655571503157e-01,8.982269932616808727e-01,5.974817925051082446e-01,9.243055816723974027e-01,5.637217314365646770e-01,5.740413242014812401e-01,7.436118787639353078e-01,6.433515359720720639e-01
8.123337828839679586e-01,6.495048096428930329e-01,5.611147521164854268e-01,-1.410043146284088722e-02,9.258328589834651234e-01,8.532810916721833561e-01,1.116209050118748491e+00,2.583915674565987475e-01,7.329703477931636124e-01,9.267962584562278172e-01,3.205989306008863449e-01,5.484478333046479692e-01,6.675440017644131974e-01,9.139797492282186742e-01,2.747909756694292271e-01,5.352972074697899263e-01,3.911728396181818335e-01,6.915059345397985002e-02,-6.647599245208307694e-02,5.164592404716848995e-01,4.564585261588920417e-01,1.721001946514453262e-01,6.706278154265317148e-01,9.486807818917715185e-01,7.967151087064012760e-01,1.018204194564774845e+00,3.848896956751162168e-01,4.702233515534156028e-01,1.110472832425339229e+00,5.869710549073496875e-01
7.490447140606594223e-01,7.512611762794192405e-01,5.112158976490238649e-01,-2.684508717751775408e-02,1.039477969459208229e+00,8.458258179188813397e-01,8.159429927403182292e-01,3.235587870908862573e-01,4.493204671395708560e-01,8.226571968153515435e-01,3.995805214016558971e-01,4.823350164242352633e-01,7.947532505333131381e-01,8.468708895906904566e-01,3.275999426530330494e-01,5.663509760493847800e-01,1.916209611108705413e-01,-2.881871965392143742e-02,-4.381860586350964926e-02,4.691270021552249037e-01,3.398343238126366739e-01,3.943866855948238714e-01,8.240377616738838729e-01,7.678100204564020093e-01,4.239282749934032424e-01,8.203715912522729914e-01,5.985334225876320913e-01,6.296214720094150952e-01,8.797644249758136414e-01,5.889906460924015930e-01
6.189349321600983167e-01,4.280064275136384877e-01,4.700380312718286380e-01,-1.504126180772539789e-01,1.009704870440939928e+00,8.942283163284099334e-01,1.026777611506872967e+00,4.040515351471489769e-01,5.138854405985642249e-01,6.883278923750915101e-01,3.282195781022729242e-01,5.758777939525939749e-01,7.522355710144716934e-01,8.121606103720510061e-01,2.143678836549660072e-01,3.036678601618670315e-01,4.689864935131833890e-01,6.808947420445074505e-02,-3.259458639924597834e-02,3.174673387199413721e-01,2.984545899499344568e-01,-1.040540589756328849e-01,4.577761268022489949e-01,8.768875140597623963e-01,5.868440328957543750e-01,9.737755429113015282e-01,6.125576985796079565e-01,4.708648137403890765e-01,9.721908258915291645e-01,6.611542856980955341e-01
3.478517496406661191e-01,7.432943106384000131e-01,5.180394526747555961e-01,1.385343553699730501e-02,1.091375410479467511e+00,9.253325875955654700e-01,1.034065467814019312e+00,3.318345567303353505e-01,5.601069954054358480e-01,1.011460454013965338e+00,2.212951538000754448e-01,6.580453601443433387e-01,7.508096077515475919e-01,7.570845724441057634e-01,3.718987087543870751e-02,5.628462495145039046e-01,2.253694623491385995e-01,2.721375478661402364e-02,2.704414147793330822e-02,4.461046165600960900e-01,4.610060362274137624e-01,8.230839508097329005e-02,6.631728654778801246e-01,9.410351300517298956e-01,6.816610426847952153e-01,9.107598830936569634e-01,6.334317689397864770e-01,6.811463552089715989e-01,9.432791053091871269e-01,6.366053933491776506e-01
6.824974332011393141e-01,6.305150262511918235e-01,4.145903462153064378e-01,1.861412971441618325e-01,9.554962753563277511e-01,9.900382532245214362e-01,7.273271934026612762e-01,6.726019140278604036e-01,7.150080580962417942e-01,9.442123875198975558e-01,2.107475724247018511e-01,5.103837065427252462e-01,8.420365274680310375e-01,5.857693589080729124e-01,3.366903875279074199e-01,5.347620609680745485e-01,3.569137406820458436e-01,-4.804675852930058444e-02,1.945433871409763329e-02,3.740051587253391818e-01,3.823855942206715319e-01,9.117899603067330938e-02,5.863808643609801363e-01,9.027495485400328645e-01,6.942184442715676473e-01,8.419636324917914028e-01,8.366619223769371505e-01,5.559695822056082148e-01,1.019987938449313791e+00,4.973456073685688095e-01
4.498763564065209053e-01,8.227914959110878002e-01,5.568559298877723274e-01,1.878158205129422109e-01,8.646309949702128961e-01,1.022177388959770061e+00,1.104752933295564121e+00,5.606994285905186892e-01,8.020180884266698840e-01,9.808654673053325279e-01,2.433409553024974692e-01,4.655143147878181287e-01,5.506390133692691258e-01,8.628560481027552909e-01,1.155970058088876540e-01,5.500768349706981475e-01,5.715829362665707514e-01,2.805656354261634733e-01,1.510111252359614686e-01,3.661876109611761909e-01,4.392713407181982888e-01,2.111986495819682397e-01,5.322535646195901693e-01,7.844164690413947261e-01,6.343319455482480107e-01,1.043281332963859276e+00,6.157743645254234455e-01,6.103596545757723479e-01,9.717042067223794488e-01,6.425203950237234896e-01
5.480313834258823125e-01,5.424612653134677220e-01,4.322268089313696660e-01,7.546094463449205814e-02,9.078234318350730803e-01,1.054414283403295682e+00,1.121648460220582733e+00,6.124755281788285544e-01,7.776890542316761135e-01,9.270243007453696782e-01,2.660007017073263702e-01,5.789791158503263535e-01,7.180199930871485892e-01,8.031120492569795433e-01,-1.003500670957277463e-02,6.222131461896832638e-01,2.470287968550732294e-01,-1.122370068724942438e-01,1.459738161605936627e-02,3.461442417774694413e-01,4.192847722346432215e-01,7.179710483053855508e-02,7.234813230490406699e-01,8.563657972982690048e-01,6.940812296376641655e-01,8.715919654647890091e-01,6.589005231583510147e-01,5.279557673094967818e-01,9.301545091634135787e-01,7.255872257020740124e-01
5.453159049944776848e-01,6.596758108037722446e-01,6.773020409982966061e-01,1.167388194198687307e-01,9.331709752040210359e-01,1.224276385105188769e+00,8.902261539938252088e-01,5.145017869388118781e-01,5.247495382861090407e-01,1.076855499434247854e+00,2.472408558864739869e-01,5.948012728349192368e-01,6.014730806196935120e-01,7.275400708182785392e-01,1.328583200000533759e-01,4.398055415908987964e-01,4.654032846352331165e-01,-2.041437453967648308e-03,6.343702113537674769e-02,3.234461995049711658e-01,5.233938013430110558e-01,1.832433006185078539e-01,4.777247313229284198e-01,8.098324156035434651e-01,8.214978628922467996e-01,8.983241430357246093e-01,5.971030949503689511e-01,6.776456964956931728e-01,9.817983356087225388e-01,6.160071912061305666e-01
7.243751127498212483e-01,6.923682169792687580e-01,4.545231995336968533e-01,3.672904823430983567e-02,1.037920356504530961e+00,8.943005675854782677e-01,8.414712048084752594e-01,6.062931159736677511e-01,7.060876926873835835e-01,9.141913643085599617e-01,1.815009835983356912e-01,5.992450298033307199e-01,6.197358715942717922e-01,8.469410551990617098e-01,1.132355975537622933e-01,6.018988896340651262e-01,3.230735566043032025e-01,1.130184903488856696e-01,5.100265477468582387e-02,3.643312013334427113e-01,4.856865368743182865e-01,2.388504503953534086e-02,5.259579681138998319e-01,7.723150310774018479e-01,7.265516873814966692e-01,9.210832471001053623e-01,4.749179467081350303e-01,5.773805503878332024e-01,9.477001359465023755e-01,5.989917553284382912e-01
5.868915540814866327e-01,7.008860747183687234e-01,4.932964522399869156e-01,-7.363464054161175665e-03,1.003419103792440481e+00,9.332056095369192228e-01,1.016674134325413092e+00,3.036939854857524379e-01,5.558926684030226495e-01,8.554643098668293089e-01,1.904488789748318145e-01,6.042877645593465186e-01,5.856653271202232336e-01,8.841294635968302007e-01,2.159621073859499529e-01,5.177509166615007485e-01,2.371038902953649108e-01,1.202031716685524609e-01,4.084034152164842113e-02,2.923286195783073027e-01,4.677454364848058210e-01,1.317037160188940237e-01,5.097577546475118293e-01,1.040341844882536337e+00,5.908950941886444985e-01,9.616921662253187231e-01,6.380501782779792741e-01,7.370313480168892983e-01,9.614681813325637316e-01,5.260952072538799262e-01
5.913248469292154974e-01,6.255277307548716692e-01,6.830227712894310077e-01,1.473226327288974513e-01,9.151703434983232688e-01,1.110078888058098734e+00,1.049400054457274356e+00,4.792468236715787255e-01,5.147312471830409741e-01,9.647289966862516719e-01,1.020560064889732832e-01,7.127464595408911086e-01,8.746470121505377504e-01,9.234366724001089599e-01,3.803973775111832434e-02,4.971279979770992785e-01,4.248928769442367193e-01,9.945266923082562993e-02,4.517256229957933300e-02,4.165363729073841559e-01,4.785494585665306388e-01,1.904622205855940609e-01,5.842045387001405521e-01,7.832988958794953049e-01,6.941060193540826706e-01,1.075866047724219676e+00,4.121718942618426973e-01,6.923045861545633617e-01,1.022893247587958854e+00,5.619315848988346573e-01
6.536770517493847299e-01,6.660291646978935276e-01,5.951584033663458451e-01,1.527621625368670299e-01,8.942452999203228670e-01,1.180881299409445973e+00,9.654959119632235964e-01,4.871024538882621768e-01,7.263660477901336954e-01,8.185770507070355695e-01,8.808023671528575349e-02,7.646849650043735513e-01,6.133636410670584294e-01,8.105263861487744803e-01,4.651980249736034634e-02,4.264142258610129632e-01,3.535502559599169592e-01,-1.058381994851727292e-02,-1.843134940675444228e-02,3.909405156179286966e-01,3.453580161414621097e-01,1.609545975082111724e-01,5.118953513359775220e-01,8.295189078046122377e-01,4.928360232706550104e-01,9.867237339268393193e-01,6.765633209588973740e-01,7.873321638765714559e-01,7.241689900549813652e-01,5.783595688968805604e-01
6.905269969355730675e-01,6.106651745657795116e-01,4.404069823495032621e-01,7.497800618947610130e-02,9.225444626982157725e-01,9.548989886934431404e-01,1.030466362525170654e+00,5.274247144498535045e-01,7.559874098385974683e-01,8.830564110940478662e-01,1.595141628887168372e-01,5.386587985991265759e-01,6.229545713889392822e-01,7.458968715792225757e-01,2.120381282880941520e-01,5.979043126014860210e-01,4.732101762629599695e-01,3.144117407543210729e-02,-1.372820515862940155e-02,2.172925248689677180e-01,2.628636353973559658e-01,1.198262555176542177e-01,7.522603276531671934e-01,1.031488620135351697e+00,7.353280200100313913e-01,9.102383533310522967e-01,7.274547487230652587e-01,5.596758054177970454e-01,1.066025935065535668e+00,5.079562015640164407e-01
5.578836506282646157e-01,5.937850197238864203e-01,5.459881531396458820e-01,2.302567408858026410e-02,1.008936486725589221e+00,9.040651447750084335e-01,8.342688370871491621e-01,4.488862680026688423e-01,6.512325466329447199e-01,8.716765156455160701e-01,2.537936886065294551e-01,6.192913214031638969e-01,7.000034278595674841e-01,7.799888596871346058e-01,1.067090583617443800e-01,5.462761039669549179e-01,4.503777612322134027e-01,-1.170521985195768222e-01,1.630185104020347164e-01,3.320813101744443663e-01,3.025036994342329977e-01,6.022236513562530258e-02,6.907031102849412463e-01,9.523182731531611989e-01,6.838581167679835815e-01,1.002186869732903940e+00,4.516344250116621772e-01,7.853311729497214344e-01,9.367232323481198275e-01,5.627069986095054599e-01
5.848591527593562933e-01,5.923956924374880195e-01,4.409601754393256412e-01,-2.039303675588258202e-03,9.061234273531679762e-01,9.224083336452578719e-01,9.410143587014980771e-01,6.736971095999142456e-01,4.152309587019190618e-01,8.786606363548824516e-01,2.825572673991604278e-01,7.815045837136107565e-01,8.701665616765219546e-01,9.385135424528840975e-01,1.712347114128504599e-01,3.868990654993997858e-01,3.107913999196113553e-01,8.342383041349712980e-02,-1.694781930964946726e-01,3.547633691653345744e-01,3.318538672437116865e-01,8.679021721317720095e-02,7.378289185538807748e-01,9.567884427851794937e-01,6.774692988886573675e-01,7.594054777711231052e-01,5.065479888708075418e-01,5.829916869579445660e-01,8.725020723422198810e-01,4.534276170371133174e-01
