3.535015954147433526e-01,5.695141812608263132e-01,7.322596573567434763e-01,1.183291087014072263e+00,8.478660726789338797e-01,9.364289734634024809e-01,9.045361200525852130e-01,2.334204288486496082e-01,8.798017461928927530e-01,6.062862389065897251e-01,5.463818515946446963e-01,6.430810525714883985e-01,2.732647655185202473e-02,7.044281716860708586e-01,1.113499295055044025e-02,1.657208744901619013e-01,8.348698438937697253e-01,1.353888208028784235e-01,4.639789581670473728e-01,6.209217222530911684e-01,1.630349369039680307e-01,3.428496465027507378e-01,2.508399623677516344e-01,1.000272375198005825e+00,8.479927229802968203e-01
2.950134925576687883e-01,6.235714377901319105e-01,4.354809945288390938e-01,9.310961486602887804e-01,7.854708237329118825e-01,7.207268879209147716e-01,7.752242148772461316e-01,4.026669741843026396e-01,9.059685433890539707e-01,6.727435749665341413e-01,5.863131637247988026e-01,6.363299535423747599e-01,1.263282727506546133e-01,7.330971391993287289e-01,9.490814403921155051e-02,3.643822348452632198e-01,8.431936191822918536e-01,2.349687470116362531e-01,2.395627578689901727e-01,8.124396258690733674e-01,5.265904254606674773e-01,1.619665858862398833e-01,1.574227538707728136e-01,1.006738410309927945e+00,9.322595524814497603e-01
3.160741699734175847e-01,4.712959533640416754e-01,3.877982639384186525e-01,1.035551430183941690e+00,8.120533463669193930e-01,8.453963971247918652e-01,9.070237336258670791e-01,2.392863682642503154e-01,5.889950848121379146e-01,6.756806977266730518e-01,7.011802830426764332e-01,5.487911819295263616e-01,1.630129353252372792e-01,8.325502416057080080e-01,-3.877178679648533854e-02,2.474988673766529979e-01,8.455217060055970624e-01,-5.861906338729938604e-02,3.751574585601448741e-01,6.389192234809074611e-01,2.977751140444592215e-01,2.157286320881537378e-01,3.038977063034395409e-01,8.270897472335679845e-01,9.529149967416075118e-01
3.255785205064745114e-01,4.071452436800599983e-01,4.863118760932108597e-01,9.116883011422374228e-01,8.880013185710826651e-01,8.028364645573818903e-01,1.037434371398430866e+00,2.924164807248897380e-01,6.327657398590147420e-01,6.883101600420182820e-01,4.164315661803393298e-01,4.838973959902621580e-01,4.936186314550988774e-02,6.930493965511362875e-01,-1.002345753871231870e-01,3.933889261982327634e-02,9.799315641990404835e-01,2.142244997798811723e-01,4.509849601680159248e-01,7.023881226590007465e-01,6.362085361697795705e-01,2.762092074821103083e-01,2.909345139245049228e-01,9.496298612403595296e-01,9.350618625500877190e-01
4.318454285415804783e-01,4.460383154404814476e-01,5.814244565769222106e-01,9.989553599232041670e-01,9.054577725458405890e-01,7.054545690148790182e-01,7.481972239382598255e-01,1.796595440826595502e-02,7.208858237344549780e-01,6.365979646975523654e-01,5.790025985814548637e-01,7.468195442421059482e-01,3.096255785046945208e-01,8.285991814559154900e-01,-1.099697885786962426e-01,1.299554012388587365e-01,9.767350128948019128e-01,-1.259815935281724808e-01,5.164003349927834829e-01,6.227621470770879908e-01,4.844837597863830281e-01,1.495192799122606053e-01,3.820388761118942433e-01,7.670283504006345510e-01,8.519454985128743774e-01
2.799920471094666796e-01,4.007288141600273135e-01,2.490440704667943317e-01,1.077084304490781852e+00,6.560147014757795603e-01,9.113539912036006108e-01,7.874116522822924846e-01,4.711551255059595045e-01,6.781168974554730999e-01,6.082443857307711088e-01,4.477973004768218690e-01,7.155594921588424029e-01,2.140515738084779462e-01,5.939103050371601356e-01,9.108369461859035232e-02,-2.005097674259290197e-02,9.033534616312259846e-01,2.586325079674947069e-01,3.947450997676922313e-01,8.015624789707116449e-01,6.613737946596955908e-01,3.473034122886303754e-01,2.239113054144112047e-01,1.019479665342319041e+00,9.195045298145937407e-01
2.861360154746514506e-01,4.208632337053326289e-01,1.219653566378349485e-01,8.847230633546760981e-01,7.791547806810659171e-01,7.657213897929078250e-01,7.479123369252251852e-01,1.987685111900416857e-02,8.185635492987641815e-01,6.703358837209886234e-01,5.156358368102921252e-01,6.708652069253379091e-01,-1.191245721798175339e-01,7.262780049888430955e-01,4.815121560041543680e-02,2.343035795015400435e-01,7.820697093155382085e-01,2.050532421169239949e-01,2.862092483957677791e-01,7.924171211379310575e-01,5.427824865399057952e-01,2.056369566329852294e-01,2.494039417482517562e-01,8.117918084673048096e-01,8.902485055727510366e-01
2.584104342885797378e-01,5.523372016828584918e-01,4.099439487759582446e-01,9.785172947772876606e-01,8.019246938328962182e-01,8.464556729431088611e-01,7.611181858563837999e-01,5.411848867698418886e-01,5.780898705793491299e-01,4.835181715582227424e-01,5.919784023943016615e-01,8.493666776353130388e-01,1.186292361379938654e-01,7.432270790867742116e-01,-5.254757294017253777e-03,1.552430822230343177e-01,8.745853622591774901e-01,7.267809947548217742e-02,4.716987429438060930e-01,7.934087724845597656e-01,7.006299789529013555e-01,2.701563753184328398e-01,3.696487988759664667e-01,8.725692769812543048e-01,9.077383905235980599e-01
3.515943830235634393e-01,6.651371803184075171e-01,4.667538864355601502e-01,9.998738181196710206e-01,9.540510246944109429e-01,8.692994083695054774e-01,8.269229876773465104e-01,1.831654410859541171e-01,6.736451752694483375e-01,8.175161091437536109e-01,4.701369795061244861e-01,5.792502600129025847e-01,2.268779909255269067e-01,8.113487671074788299e-01,7.737041946581410534e-02,1.852563341381758266e-01,9.613804394486851201e-01,4.949464335040799218e-02,2.757330407355749191e-01,8.257948567047626032e-01,5.143894092780338934e-01,4.376445306129306267e-01,1.827056897514468536e-01,9.711406595807443587e-01,8.062415609598239108e-01
3.048653922888174272e-01,4.093549828933363277e-01,4.265546252184451714e-01,1.091196933450695683e+00,7.898909311255725152e-01,8.135441851780711442e-01,8.848378643069768623e-01,1.146547313383252387e-01,6.039818176278990425e-01,5.386389379500282626e-01,4.292894148240933294e-01,6.603399812140132719e-01,2.392380223805126160e-01,8.231524234338791768e-01,1.027807952713768458e-01,1.260048776233494983e-01,6.363424592132849167e-01,2.222986957534020536e-02,3.933335293969070778e-01,8.155061048206823093e-01,5.968260038564255909e-01,1.613702935356678414e-01,1.624166182302957395e-01,8.771509892840817502e-01,8.751264054689424920e-01
4.225599585022367100e-01,4.821482728150717767e-01,3.262076954699250075e-01,1.125903743720025219e+00,7.094505242770045017e-01,7.537996095226772164e-01,8.244144928349314005e-01,3.016347320170867929e-01,5.517046854922701415e-01,6.184527759600441099e-01,5.614323427572401881e-01,6.951998149830620477e-01,1.740768818900529924e-01,5.261482497394608382e-01,3.283857372773122535e-02,1.407061287026883933e-01,1.052726334026288457e+00,-1.150789316747306834e-01,3.520040737411930798e-01,9.144267672223682641e-01,5.979764832663431173e-01,2.846798164067554926e-01,3.540920138342261714e-01,8.528234446683625736e-01,1.045768483708689356e+00
4.032258841863475829e-01,6.892150215792678392e-01,4.696380169283463912e-01,8.553628181289014698e-01,7.100424316042382999e-01,8.271566612661763740e-01,9.524705850981122213e-01,1.869639482349500226e-01,6.241812034710926271e-01,5.211890212545589041e-01,6.413265003581675172e-01,7.708195057361726388e-01,2.566999060845585878e-02,7.551742603596121040e-01,1.230801802793992511e-02,1.473493105735244058e-01,8.919005691555205173e-01,4.864406686998121176e-02,4.031953538461275910e-01,7.308321593621690537e-01,6.029639030167314173e-01,3.144959859797883395e-01,1.434938056298785125e-01,8.832622429042928935e-01,9.032190706099404442e-01
2.932821561244861042e-01,6.453357425084432775e-01,3.907448094384733395e-01,1.063043807362991089e+00,6.892867251367591486e-01,7.510077010155211674e-01,9.703140082456163107e-01,2.305280170540974227e-02,5.800942016475880703e-01,5.013546753487735375e-01,5.396520202939047994e-01,6.644388888223604628e-01,5.840452831367454190e-02,8.005845667267329491e-01,3.358778724377052549e-02,1.900738603239171542e-02,8.442006367239492937e-01,-7.536185954689178512e-02,4.843356240138292357e-01,7.531850503729567992e-01,6.432059569830389512e-01,2.937229926886613662e-01,2.937625043756345034e-01,9.007742143606124463e-01,1.092212615648776364e+00
4.014019226301516197e-01,4.061130006402791093e-01,5.048042294483914283e-01,1.052442160769963664e+00,6.815144026044236414e-01,5.829950273667776628e-01,7.948839755612122637e-01,2.155761514275382762e-01,5.307840921389307409e-01,5.906175082333886550e-01,5.764576688032015950e-01,6.503017714106165137e-01,-3.166831583823673246e-02,8.529868884674381979e-01,-1.339600079267677935e-01,2.197294292200657473e-01,7.437793616262462493e-01,5.346044955934692311e-02,3.309552919546450145e-01,8.062872412959660728e-01,4.044656509623951735e-01,2.859155117733154228e-01,1.997354897908277804e-01,7.834086986051923551e-01,8.747320546689018039e-01
2.455960666631468170e-01,5.783249205084621813e-01,3.615514247317337393e-01,7.617562160947185523e-01,9.587434690331717579e-01,6.933437738342256296e-01,6.882373278053988130e-01,2.922012488204639435e-01,6.248589418829912923e-01,5.527737528447677073e-01,4.265191731826381005e-01,6.979761811661441273e-01,2.251988643396622414e-01,6.958844334230361861e-01,1.016885313928093115e-01,2.074795783741897881e-01,7.631758396190295723e-01,1.551423125978583228e-01,1.651464044554068478e-01,7.198104062654340218e-01,3.141157246119498647e-01,-9.857364772053817115e-03,1.836355924588218280e-01,1.015372392575043525e+00,9.312662403276391609e-01
2.771683963128280248e-01,3.924622924452896289e-01,3.002930017898950976e-01,1.095398782901899182e+00,8.303182827219390827e-01,6.433104972387800879e-01,1.026837755795346974e+00,3.213823637051425042e-01,7.608492531328910902e-01,5.459482337031599242e-01,6.107155252897222830e-01,4.978465774434072122e-01,1.527823527762245670e-01,7.395684325239790802e-01,-4.427010890970303758e-02,1.165055137012538100e-01,7.579379421149812224e-01,2.031478275830090885e-01,3.286463097462123950e-01,7.268239787973211907e-01,4.942032286083568038e-01,3.697765440346520993e-01,1.656389163699364397e-01,8.858012412229570032e-01,9.590778459375425280e-01
1.090735789168038872e-01,5.789061808256505959e-01,3.325658122030366037e-01,9.510471598022283146e-01,8.606635799141580945e-01,8.124977889973963308e-01,7.851421450933334656e-01,2.207662115361898325e-01,5.211417691650024331e-01,5.292316703641918307e-01,5.926792393911287649e-01,6.999437089895648167e-01,1.788265314873764278e-01,8.770773030612262211e-01,9.346505670848909153e-02,1.138723943323190907e-01,9.433839757779401980e-01,8.003490057902808152e-02,3.683312499663667361e-01,8.644346296634679572e-01,3.812457828849674657e-01,2.468238239275880874e-01,1.891985402956576079e-01,9.023181864122468143e-01,1.084172499342710871e+00
2.879883441131941835e-01,4.632901486601256336e-01,4.732937725304031673e-01,1.175079360990689326e+00,7.925289494421009495e-01,7.749075607827629053e-01,8.929497234121391847e-01,3.999001025235132678e-02,7.233849833111185568e-01,6.172202963379289642e-01,4.608087697061394872e-01,6.531029452248615641e-01,1.881489619806489266e-01,6.299609457360615394e-01,-1.882822684843701855e-01,5.229459497363959930e-02,1.011786898344229746e+00,1.007955756100679667e-01,3.137975283324245801e-01,7.603308747503426668e-01,5.144436547692231576e-01,3.447481043983104398e-01,6.430509639637824182e-02,9.496283511037293401e-01,8.652101887439715977e-01
2.321984413991770579e-01,5.107191139401335844e-01,2.424110367311608782e-01,8.818834082468265390e-01,7.768616337315361609e-01,6.846690706436668883e-01,8.547047268700669331e-01,3.071998358408584151e-01,7.430094112609533230e-01,5.067413528580499982e-01,4.105383044431724082e-01,6.780811049345513153e-01,2.120629579134078180e-01,6.247558149544006900e-01,-6.324499955238166438e-02,1.608776661752166492e-01,9.279163178069231854e-01,1.269961211585931282e-01,3.719964133564271913e-01,9.927780253543417865e-01,5.325370918853227220e-01,2.296325381709083957e-01,2.190596538231519008e-01,9.543166409290139152e-01,8.769051052020159220e-01
2.431781143869698181e-01,4.960892876705519372e-01,3.573707620838859067e-01,1.046469347515187387e+00,1.069970855256095810e+00,8.887345991236013099e-01,8.743357063793205652e-01,1.669626970459103799e-01,5.349833334899671833e-01,6.069619662263775473e-01,4.849949078215278764e-01,7.248725404393407956e-01,6.248710635904636962e-02,7.445387292819249936e-01,9.242850675311001241e-02,-4.858927240168003925e-02,9.856066920034852741e-01,1.532969980405909372e-01,3.275528862047821232e-01,7.145127585672622628e-01,4.991183439016858570e-01,1.623193897745517367e-01,2.300043681190306333e-01,7.101492814459493541e-01,8.505318781135571271e-01
3.072083718318766588e-01,6.261003659918928932e-01,3.892153824381942018e-01,9.702549249210864479e-01,7.410139786365874670e-01,8.589354487263602955e-01,9.096122864007402109e-01,1.771317558515277946e-01,6.206806313817393450e-01,6.943978311660260472e-01,5.085793767258840470e-01,6.648791128199627032e-01,5.437496005387650044e-02,8.437460712851134748e-01,2.440069720378261128e-02,2.254133129651627043e-01,8.281320942175158795e-01,3.362460329231069522e-01,2.896117160295987869e-01,8.022132952592719857e-01,4.663812178141391040e-01,-1.316920397750523386e-02,3.918725872833165313e-01,7.335114656394466914e-01,9.209989144202848088e-01
3.576835615101039423e-01,3.619712705161074462e-01,4.267209199536076136e-01,1.072000529344179220e+00,9.031389911414464677e-01,7.541035552464934177e-01,9.577334990462323949e-01,4.006014423887783726e-01,5.139291287447406154e-01,5.429360354736817440e-01,4.655262761556712148e-01,6.064437523302181887e-01,2.701266990301609550e-01,7.090575808199314212e-01,1.020712239089688750e-01,2.966820894757684623e-01,9.225339874370225290e-01,8.975443118031770084e-02,3.365113024743861536e-01,8.978098926507126487e-01,4.127409137346839674e-01,2.563404929952877720e-01,2.360414522958022288e-01,8.665218917875709970e-01,9.250932042944366440e-01
2.456534259941932086e-01,6.777208124451816751e-01,2.937389459227598421e-01,9.608905121998499999e-01,9.413119256423061465e-01,6.531800442961155362e-01,1.038096974132961314e+00,3.363818066798888173e-01,6.874391160717644444e-01,6.789675964584587220e-01,5.124020062392589114e-01,5.740555199850293500e-01,8.476566186643678946e-02,8.814028436107900211e-01,-5.009568395406754915e-02,1.387468504924679602e-01,9.775406569598359408e-01,2.995553819652421179e-01,2.605721151686972714e-01,7.281858961871573444e-01,4.523014744751628902e-01,1.319211318404713285e-01,4.604102608882545966e-02,7.780436976985452002e-01,1.029057657316106100e+00
3.655083849518658279e-01,4.217081323160798423e-01,5.344346343392566423e-01,1.082720326444889025e+00,8.188463915013792782e-01,1.025557098555593738e+00,6.037979868275660245e-01,3.712765969837044100e-01,6.346913897906603097e-01,5.139901253926805191e-01,4.897157740049773444e-01,6.394076030386752763e-01,4.271060146847341921e-01,8.137690323183776053e-01,-1.003213534077805891e-01,1.148758743519759234e-01,9.118664056028608078e-01,1.120673725533421206e-01,4.426235090442861009e-01,6.745362346173584545e-01,4.949749242129808935e-01,2.494969634951324233e-01,7.542985162279525202e-02,1.030468604926142451e+00,1.040038561906863945e+00
3.026379444976749489e-01,5.241679673954604546e-01,4.935101010093918550e-01,1.102876459926726449e+00,6.811557562920826925e-01,8.422481107898450725e-01,8.054902366685618986e-01,9.992110494659570130e-02,7.004233819179946918e-01,6.948337134201820753e-01,8.180238741449610274e-01,6.436909320222504727e-01,6.013330092472569943e-02,6.005902235050474269e-01,-8.044985058232731467e-02,-9.848771800200523119e-03,8.738560807062164537e-01,1.795512670694270063e-02,4.737795815916274744e-01,8.786764988602429050e-01,5.459676365645659279e-01,3.997527552754027713e-01,2.169206382484418771e-01,8.511607090673657394e-01,8.896862498780289119e-01
2.464913512511560101e-01,6.145833375477817162e-01,4.961386599798949248e-01,9.510192250155109495e-01,9.392065099685199536e-01,8.922275588274931613e-01,8.099332956617715240e-01,2.757145501120399356e-01,7.495187448797617780e-01,7.744459335329947347e-01,3.675806278483122469e-01,6.307620932130483249e-01,2.411624190818661972e-01,8.920615819423984849e-01,2.718187556939767324e-01,2.139813556606570133e-01,7.701551232706969063e-01,2.348095642500981350e-01,3.733000848347567957e-01,7.897347305415988172e-01,6.425857530624392577e-01,2.520991388906563269e-01,3.669012777013995752e-01,7.866034234223833188e-01,7.967383717308726965e-01
3.261418860179677859e-01,6.096402103930540495e-01,4.649135941272558581e-01,1.180153292251423958e+00,7.862730984771305609e-01,8.971427501346701527e-01,7.928307681332699142e-01,3.805408370463312928e-01,4.572769977687904941e-01,4.033933786767207597e-01,6.310778780365756679e-01,7.630762636453075620e-01,1.097677345006997096e-01,7.302683218225191064e-01,-1.839873923099202280e-01,8.462484373065615184e-02,7.803697709231918189e-01,2.085930938124946343e-01,3.971041234287248090e-01,7.784359150086869183e-01,3.682867682478266347e-01,1.730426473250435415e-01,1.601850918278030778e-01,8.958190736975690793e-01,9.912119798192391418e-01
3.749777868588847762e-01,5.930251882607088243e-01,3.721240536974140256e-01,1.031641564684732115e+00,7.978469771892270357e-01,7.885979202173830638e-01,1.004036764055123321e+00,2.252868352607394764e-01,6.535277302356553575e-01,6.645385246105952604e-01,4.128098034927647486e-01,7.089096566112872422e-01,4.700103580121620106e-01,8.241561360419058513e-01,-3.889243783622159389e-02,2.241719887284520651e-01,8.059768272418694757e-01,4.658244919829246378e-02,3.672290314065217443e-01,7.786613435679106132e-01,5.125330551206850327e-01,3.622085629011416730e-01,4.925382398936404837e-01,1.001448201584864250e+00,1.113414567352366547e+00
3.450144757600684953e-01,6.796677222527208739e-01,3.416929611537375400e-01,1.020380265775038708e+00,7.544337586874398927e-01,8.954177743966598157e-01,7.729051576163938897e-01,3.072647110181798702e-01,6.622965093152478611e-01,5.287137058109512289e-01,3.499293012240074496e-01,6.718894102056032214e-01,5.581695112200496522e-04,6.014076825920853242e-01,-5.148164684276826386e-02,8.655310102037375164e-02,8.067296554094647298e-01,-2.794432999783669214e-02,4.969881855494474587e-01,8.395372649673069620e-01,4.911158823719056765e-01,2.305919378320695490e-01,2.354120632922785394e-01,9.006788795437430384e-01,1.117442298031679382e+00
2.746998994151907403e-01,5.088977427437096912e-01,2.398887603069328744e-01,1.051618946256839049e+00,8.317534990271213680e-01,7.904418848435730283e-01,8.056262428189547853e-01,2.151741906326874454e-01,6.169739067863249105e-01,6.372270344746573389e-01,5.033723234784416301e-01,5.748076751561862485e-01,1.084060526106690736e-02,7.775334244272230633e-01,2.040965665977892141e-01,5.111526782457588569e-02,9.442261569306971136e-01,3.089285925934021071e-03,3.227307387853942666e-01,7.713898690359515253e-01,4.427637202809414640e-01,2.788368961527615264e-01,3.876972115346378756e-01,1.037062784630440770e+00,1.007804655266385296e+00
3.769625479349328900e-01,3.207607447950937551e-01,5.300552038054524573e-01,1.125544052623044244e+00,9.423120831893013749e-01,8.685573706133399297e-01,9.450577146298806408e-01,1.734117972102947325e-01,7.226558017291511149e-01,4.642854757909595231e-01,4.194188912807821357e-01,6.461598531376632204e-01,1.330893475023858519e-01,9.278736264349254359e-01,7.749969492784664071e-02,1.462402135973437101e-01,1.004211288830413551e+00,1.049748929913435352e-01,2.832609016586545847e-01,6.900983603440344893e-01,5.621043563503946849e-01,2.277561987823568668e-01,2.349945852799759372e-01,1.003984953576798400e+00,8.556362867370379544e-01
5.255947076785375538e-01,4.299829750964223041e-01,3.575605516210780266e-01,8.496976847320488746e-01,9.254235882955953452e-01,8.741827102688474183e-01,8.049282151671445229e-01,2.596349182631052521e-01,6.931607146808974607e-01,5.467982829908677456e-01,4.396101897203191777e-01,5.480604525368901747e-01,2.252073959681911985e-01,7.648002477420372536e-01,1.642901628096445771e-02,1.177861726861466896e-01,8.916124884903809944e-01,9.670665692731671148e-02,3.967445118523421632e-01,8.598960312363246317e-01,4.324282950251835400e-01,3.026989276959062836e-01,1.753034268934283990e-01,8.715664302578306488e-01,9.681839314685214415e-01
2.717543480155940605e-01,4.460129830043389476e-01,3.631271502989881217e-01,8.541262999267680289e-01,9.049272338684632988e-01,7.064007344860282478e-01,9.826719431132010518e-01,2.807318611009301801e-01,5.491963989286166026e-01,5.451639653673941988e-01,2.734499780323667029e-01,5.927017808957283362e-01,2.825297711629344288e-01,8.389726414660334530e-01,3.503089838915646181e-02,3.860778675977247221e-02,8.829957026132472242e-01,8.660839163233942373e-02,2.667746566114242990e-01,8.761376461529897242e-01,3.402170499672195203e-01,1.261662273520663680e-01,9.727065454986116855e-02,9.158367645821063885e-01,7.384245574121973688e-01
3.101459925135769957e-01,2.666052140235438128e-01,5.975106258352927968e-01,9.778708573711468732e-01,7.691954117613217790e-01,8.726918813143852427e-01,7.630462307629209961e-01,4.235797907727686940e-01,9.192339766788530930e-01,4.572845496064316673e-01,3.146333839684855582e-01,5.510936426974734070e-01,1.091500119605365998e-01,5.360120264279480962e-01,2.798381620205071460e-02,-1.127861181424767156e-01,9.407603540561183530e-01,3.967270117985892131e-01,3.687313320882265599e-01,7.784088762466246925e-01,4.274500749361587748e-01,9.135943850211497574e-02,4.272530434140698885e-01,9.210276683263606268e-01,9.630557174975814538e-01
1.443975760879175341e-01,6.464390563987957306e-01,4.509294647281557600e-01,9.964310358246586397e-01,8.048002694845658445e-01,6.660693299143135571e-01,9.423285998927586338e-01,1.872468222784712810e-01,6.494726188154716917e-01,5.801988569740578194e-01,6.771645567188733228e-01,7.997026621950512615e-01,2.565928285889498839e-01,6.249859534640546110e-01,4.354361930751494969e-02,1.118367587680577924e-01,9.973809338207186848e-01,1.794686393142017611e-01,4.545560642094784720e-01,7.440009858436593682e-01,4.743971669895206689e-01,1.788544828325372982e-01,3.010280552369893892e-01,1.028197251073276863e+00,6.905588579416932493e-01
3.693584272586549200e-01,6.223768755466022595e-01,2.912820435851000700e-01,8.832803270014799590e-01,8.044303702024497849e-01,7.938690504039809248e-01,9.214555230663437069e-01,2.033541915521045185e-01,7.087146130838001268e-01,7.741665608232337625e-01,5.679477242164679973e-01,6.171150597667207638e-01,2.897311452219826222e-01,6.650989297521777699e-01,8.869680544155689184e-02,2.616654445410937502e-01,9.116443463417363002e-01,1.088897451613891759e-01,5.685621637167228570e-01,6.559212530730254009e-01,2.558451102792902998e-01,4.220585503949331185e-01,2.878578828187170480e-01,7.234694657938288698e-01,8.717508397030442335e-01
