2.394581833674825078e-01,4.702906571700367633e-01,6.578388449233300017e-01,1.116807647217376021e+00,2.619599637198198883e-01,2.775974076535762669e-01,1.255917055419087380e-01,9.959827707275840103e-01,-1.284708915740827295e-02,6.131610146754114254e-02
3.701324969394544917e-01,3.066351338896897705e-01,6.594134611903068599e-01,8.886206221192853860e-01,6.293609765262113687e-01,1.692509561446882971e-01,1.287219886312836181e-01,8.881268306440041060e-01,-1.537196861359469702e-01,-1.307395420400651043e-01
3.710110553350275397e-01,5.027300261040106300e-01,7.347424601408429901e-01,1.154077553305933090e+00,2.963589316737411661e-01,1.735550903383321075e-01,5.186835207272522119e-02,9.495990545174999298e-01,7.835259401185556971e-02,-5.779416088434480292e-02
2.030774683683198578e-01,5.518833155088540554e-01,9.117501711096821504e-01,8.440335971104054869e-01,2.808782053114727839e-01,3.052306559902123739e-01,1.221659605793631448e-01,6.949928637436990631e-01,1.770946729000338338e-01,-4.001546496970298517e-02
4.189018506851438506e-02,4.855038835218835613e-01,6.439587421009126400e-01,9.639335175412335754e-01,4.885828444898874801e-01,3.684127486380730510e-01,1.364282847454308112e-01,9.096444831511492080e-01,1.157240647892495838e-01,1.248111844598838033e-01
2.571397431264569322e-01,5.120539755960576978e-01,8.189055437241519186e-01,1.126867179008694819e+00,2.888521708882025862e-01,2.915773789140506111e-01,1.866173161658475632e-01,8.440012214540044688e-01,1.016692860638985230e-01,9.342342206792295101e-02
2.258108294881794598e-01,6.160553954667166154e-01,6.886838625406607184e-01,9.766661993624184968e-01,3.682761849852324576e-01,1.584105298962884267e-01,1.313260515877633927e-01,1.048235015050436703e+00,1.753782746391877034e-02,-2.979937363496157343e-02
2.274409456389708539e-01,4.211278005514937361e-01,7.406121682718854737e-01,6.776000386705717249e-01,4.993337687712043893e-01,1.907744727873444679e-01,4.919240384308365410e-02,8.010034548398294874e-01,2.415251835930011526e-02,1.389612257611541613e-01
2.946225133141495145e-01,3.718438577244755905e-01,7.341594969750480093e-01,9.669965808899462223e-01,6.437691889207385332e-01,1.669961317350747432e-01,2.264432413583622461e-02,7.569138993376509639e-01,1.036956076871433791e-01,4.173319527062165080e-02
1.919413885965842725e-01,4.758630595889893344e-01,9.305922599525151551e-01,1.001923783919143718e+00,4.136972994209889287e-01,3.147415545353247079e-01,3.086307463906674542e-01,8.868394052772857750e-01,1.065557464853069264e-01,3.249037075283313369e-02
2.935344800411275878e-01,2.887089169200136585e-01,9.800055644133854882e-01,8.895860679498474033e-01,3.725614727168927720e-01,1.304763729962436503e-01,2.713403668136740166e-01,8.246476396651434282e-01,6.032488661366371130e-02,2.137778678274315225e-01
2.177057556993927667e-01,4.828781092174713740e-01,8.744137090010155600e-01,9.723854003598491058e-01,5.227075653523689525e-01,5.871334598177480046e-02,4.981474272875148490e-02,1.007789543509131303e+00,2.054594669683764974e-01,-6.145127452224508069e-04
3.570124610678320209e-01,5.843469116234810690e-01,8.161983188108832277e-01,9.416849597269478789e-01,3.765624194121168222e-01,8.317491546224189958e-02,1.511958158954406217e-01,1.009518800087313872e+00,2.744944219586423206e-02,3.400553485269057763e-01
2.816199701667502220e-01,5.780331879982466559e-01,8.642675601761399262e-01,9.479643180992651796e-01,3.864388067898257839e-01,2.751157976842590336e-01,1.771209198675789409e-01,9.603045609294831308e-01,2.558804515473402097e-02,2.164836971625661577e-01
4.243769259636689384e-01,5.536753067672413042e-01,8.344084890540393040e-01,8.380080518545834911e-01,3.949799384518201117e-01,2.941514222318856731e-01,-3.900064014613532914e-02,1.025286826831359743e+00,9.510417981652441455e-02,2.359960661593343834e-01
1.487226498633130445e-01,4.318048192629597715e-01,8.524747591299882687e-01,9.720001477626952768e-01,4.726688364477730220e-01,1.996861382795619144e-01,6.629852287212179007e-02,8.754668063961554836e-01,1.916064248904758571e-02,1.995172495469577367e-01
4.824719236307878356e-01,4.174373889054775466e-01,7.625122134588435685e-01,8.312411600144553603e-01,3.390279137586929559e-01,2.679346149944530353e-01,2.130474701189304931e-01,8.249603485246241874e-01,7.021773723342787654e-02,4.557186829136528061e-02
3.471316608312612351e-01,4.143475905872118781e-01,7.111419249153394517e-01,7.994794660710455858e-01,3.896773168535179743e-01,1.208737991001182649e-01,6.486051767854773831e-02,1.003077287441174636e+00,1.731106557093541887e-01,2.347032893829520961e-01
2.670878443925471246e-01,3.618714766859548182e-01,8.933247691078682884e-01,9.782396160183792766e-01,4.086037737487848709e-01,2.771722718182838552e-01,6.983972668676569073e-02,9.569335919080720343e-01,-2.032915560567755131e-01,2.424299345093712255e-01
2.716943121060189648e-01,6.260741852744592384e-01,9.436492664552355025e-01,7.056800354223886629e-01,3.016817631069506067e-01,3.187295142875015141e-01,4.911093188370591056e-02,9.804275215303156488e-01,-1.122986578130112656e-01,-6.540662816337255991e-02
3.439041249447625237e-01,4.834727012195890183e-01,7.399842767336821669e-01,9.510295066929926877e-01,1.765695831671196536e-01,3.280119084682007746e-01,6.693099103724065024e-03,9.058542969528706745e-01,-8.427587885550674729e-03,6.336377041209591277e-02
2.667155573826383019e-01,4.196540642680276489e-01,7.931557230856954854e-01,8.087614266158893450e-01,3.913558696425166739e-01,2.374379166861527446e-01,1.602360682142881521e-01,9.982513675959308053e-01,7.161554301702839631e-02,1.931922317637682907e-01
1.648636456835047559e-01,4.789180932391814971e-01,8.822589746148170597e-01,8.358948905840839494e-01,4.569213427570505970e-01,2.330230333220159322e-01,8.451279593923929911e-02,7.905029313787486078e-01,1.605285170101054537e-01,3.334700025992382022e-01
2.529521471871990501e-01,4.223291101920463309e-01,8.075967561211443435e-01,9.900326402125610992e-01,2.106895760999627221e-01,2.690960725672405518e-01,6.452195352863158984e-02,9.568690948628922888e-01,1.599561411613498740e-01,2.183485352899294241e-01
2.973264078065563365e-01,4.042166249846567694e-01,9.196948685234411780e-01,9.192053818846005475e-01,3.716660565428141494e-01,1.412997157080892185e-01,1.762220518485707599e-01,9.486825125956985794e-01,9.077135494422032547e-02,2.252246788025918933e-02
1.600768628601662025e-01,4.208625317834364110e-01,6.805217299891568317e-01,8.586543861620583584e-01,3.935606284955637801e-01,1.822789426922954426e-01,7.912182905230834284e-02,7.775112890138984323e-01,3.277097208905878634e-01,1.131737036904345434e-01
2.853711066997582924e-01,4.015656102871260624e-01,6.903837892714083102e-01,1.080471195753623936e+00,4.354530264092870695e-01,3.598960094977324831e-01,2.691697956115669532e-01,9.630796160073126222e-01,-2.771270216589089008e-02,8.265456165345078099e-02
2.932435523687859646e-01,4.227470402637527602e-01,7.123177668350125780e-01,7.309251513180669013e-01,3.611820237418229551e-01,2.453892702868859244e-01,-7.675152262796966496e-02,8.254156095353201161e-01,9.481066578970491487e-02,2.064328018071712734e-01
3.201159453794528154e-01,3.935109954344013783e-01,8.337990975730469323e-01,9.423880830255754182e-01,4.462383959220501684e-01,2.620561975441617619e-01,3.021861181793344953e-01,1.062733906757335589e+00,1.005294033076820914e-01,1.107389855058723144e-01
2.445147666193318303e-01,3.220768294255976771e-01,9.176785187135769739e-01,9.341474301294672156e-01,3.397152724031726745e-01,1.696497703341758589e-01,1.276240742253741400e-01,7.906756812218669328e-01,6.564594497533289552e-02,8.840862756475409423e-02
4.366218184181607231e-01,3.916456857632597544e-01,9.005791217166374540e-01,8.329578962323184177e-01,4.063525554944371621e-01,7.592805302273400447e-02,1.145748943809765386e-01,8.714381815688537758e-01,7.170752166731801658e-02,2.006554882222137404e-01
2.961269429783128793e-01,5.217408359408264307e-01,8.009873866534470421e-01,8.761941296261036571e-01,3.291738319910466060e-01,2.555205007213334212e-01,8.479135209171302645e-02,8.037167414585852931e-01,1.399291263647542416e-01,2.946090220737838106e-01
1.013124508302511995e-01,5.891330645645971309e-01,7.691961081820412049e-01,9.909503475229111125e-01,2.100550418299604871e-01,3.025818209152528748e-01,8.786262252742629841e-02,8.244762473096638455e-01,5.556301272216335879e-02,-1.745086030370340824e-02
3.331585703322459402e-01,4.767923244278353123e-01,8.719220579224763457e-01,8.446507721548656145e-01,4.936126917705821460e-01,2.249434638371742567e-01,1.754816053487064931e-01,6.796806993016356602e-01,2.746763376013089397e-01,3.767849006877214968e-02
2.913613015337503942e-01,3.409615625174923226e-01,1.007519883974353103e+00,9.383369105140814126e-01,2.919597446844156563e-01,3.094207806846409059e-01,1.052835585364443050e-01,8.530165158266067582e-01,2.313986632162204349e-01,1.646811499301902570e-01
2.345951419194885479e-01,3.737790943874758076e-01,8.020181286589989078e-01,9.804064887805614692e-01,3.031691137156117821e-01,1.580168349399717065e-01,1.097495000010741684e-01,9.782799547503120419e-01,-1.171707515415139067e-01,-7.372731097261187028e-02
3.595297107723538499e-01,3.338792853994076437e-01,8.383524328026179528e-01,9.478093892324850334e-01,4.631764770673180709e-01,1.988115441969970920e-01,2.368607581074410329e-01,8.657580363563960324e-01,3.417154389280549487e-02,2.619010896435189362e-01
2.853776959434446425e-01,2.302723835172275635e-01,8.638386788506716707e-01,7.460754637545083945e-01,4.483716062319247908e-01,2.120663956187794907e-01,2.733981452595011241e-01,8.665953919600458688e-01,1.284804446068972816e-01,8.201254542463037867e-03
4.303866643801535496e-01,5.113092695224156214e-01,8.460794221882261823e-01,9.055595392297074442e-01,4.852942606155948857e-01,1.629750026214537295e-01,6.784502892675366159e-02,1.030643650640083120e+00,1.091814921187624077e-01,9.042314714750254723e-02
2.276437190463315163e-01,3.897289889391656326e-01,6.055373767133238605e-01,9.668338895831745106e-01,6.423061611847600272e-01,1.321115088956880679e-01,2.543263867849850368e-01,1.069562068731935822e+00,3.271993117743901558e-02,2.330356523008422220e-01
4.018432602597699632e-01,5.641612039971546366e-01,7.647474426918955404e-01,7.725218042398354079e-01,5.524049184421599978e-01,1.741592102527331209e-01,1.237178262719187682e-01,8.773827586914618726e-01,-3.017250969634788227e-02,6.946756815385146666e-03
3.310246085250286852e-01,3.758814633307273612e-01,8.937643049350576518e-01,1.027575817057922114e+00,3.357569694593507958e-01,2.536140504480401958e-01,2.690348100690646005e-01,6.979627232371445889e-01,2.719687955015490100e-01,1.308016795122361742e-01
2.537650727974988252e-01,4.439032839506861783e-01,8.778871011614830522e-01,1.038896210572727297e+00,2.692311552048504142e-01,3.515936988082123404e-01,8.973820902978277281e-02,8.930968391449055632e-01,6.123839153163456589e-02,3.533355999871926612e-01
1.164538808393165426e-01,4.776942208829838554e-01,6.715587577396635588e-01,9.627710571624291669e-01,5.193681986111817750e-01,3.905285810211872599e-01,1.291602196325140894e-01,7.245059555538333473e-01,2.699172150869562636e-01,7.737597577271992932e-04
2.295778931348848306e-01,5.066918729713899561e-01,9.795580135930928023e-01,9.413708045572662941e-01,3.500285819760993733e-01,3.170632938866158046e-03,2.366802513839753874e-02,7.449163803846092780e-01,1.970686569302951829e-01,1.817942505542863296e-01
2.218539535465083312e-01,4.709241129839668027e-01,9.055771473348195322e-01,9.797378003631432852e-01,4.383042590721522580e-01,8.074818860949964372e-02,2.860176931997203131e-01,6.879870499842490883e-01,1.822143491489375267e-01,1.922468619212257535e-01
3.160206166031549468e-01,7.032945931951689600e-01,8.697679700114787638e-01,8.389191260675402662e-01,3.956269923792597454e-01,3.065286014774735723e-01,2.145246466776827843e-01,9.064718755676719475e-01,1.613946595767754288e-01,-7.419019788435796126e-02
6.469262567226344296e-02,2.975346500142950212e-01,7.134683660566254471e-01,9.310443318012809888e-01,4.001245273000507141e-01,1.412420021940202775e-01,-3.196276655265689604e-02,1.027167501280943140e+00,3.100393726983800002e-01,2.772977244079800618e-01
2.400612479291641121e-01,2.873761320122974472e-01,7.365869240413989161e-01,8.486048591117523188e-01,4.714516632451671851e-01,5.978116588081164307e-02,2.675452565749142364e-02,1.075028022119162818e+00,9.500253222276297538e-02,1.171516904978411044e-01
4.275328966920468599e-01,2.534690106531789500e-01,7.750008267002036488e-01,1.053370744743966858e+00,5.177788854275954256e-01,2.366569797563312649e-01,1.340670628741847392e-01,9.453857431900255515e-01,8.711499229222424701e-02,7.296365889820856376e-02
1.555747994777116339e-01,4.717157488756200667e-01,8.285729709093674344e-01,8.618374131022639162e-01,4.206437285305408280e-01,1.235581747664426105e-01,1.137593411353997747e-01,8.276390324373140706e-01,-8.938730116990492580e-03,8.520841207085988467e-03
1.688109726241626696e-01,3.164421359316017535e-01,8.324127327003744137e-01,1.079635530296738199e+00,2.908060679647474500e-01,2.627364096045680664e-01,1.638464876948611260e-01,9.779591731196557447e-01,-5.670413253289008360e-02,1.749083231086440426e-01
3.221740214872658159e-01,4.982939991944817515e-01,8.414933775429933593e-01,9.839292105567558622e-01,4.467036802346506796e-01,1.337196925311613660e-01,1.552324320283080261e-01,8.749260679744061964e-01,7.497242237746939986e-02,3.442398415663263656e-01
3.338199225485301014e-01,4.391980525193986407e-01,9.071391595583895295e-01,9.701475869971083466e-01,3.260941629887330606e-01,2.930775873716276458e-01,3.216671711166986247e-01,8.797250018767297508e-01,5.729705349445730900e-02,1.230288514590572868e-01
3.942559463040083978e-01,5.304657902869089892e-01,7.608718453052825126e-01,1.035020903619294330e+00,4.814099184248028518e-01,1.506120869713221122e-01,-1.361855760216740818e-01,8.455361921587897234e-01,1.422314092267293328e-02,1.066903460105497331e-01
1.807489542400101401e-01,4.621157266918300976e-01,6.401598541439106338e-01,9.885793218942808824e-01,4.587153796872567857e-01,2.920885741893078924e-01,5.757164167620422435e-02,6.975264505105884805e-01,5.903465735384034324e-02,3.238122937953230029e-01
3.039350511231532215e-01,4.876473425522975247e-01,6.905991525273593723e-01,1.118888416722151335e+00,2.122646781071102218e-01,9.378472779570909412e-02,2.247431968572891348e-01,9.255571160584094015e-01,2.028897595992476266e-01,2.915742445194686727e-01
4.002003240771933035e-01,2.386083124547136447e-01,7.821824724424744080e-01,1.041746617932414631e+00,4.746145967831598145e-01,1.772433559498902689e-01,1.722595526419276879e-01,9.335415145156241712e-01,8.498305664862063069e-02,9.038285313353508488e-02
1.787775577665669524e-01,4.339077215239989793e-01,8.247296531885618398e-01,7.893827808563356196e-01,4.910907873000568413e-01,2.892562388036461485e-01,2.624928428351153142e-01,8.978673523581153226e-01,2.584270877514407982e-01,2.031308296528939183e-01
2.763029584249743209e-01,3.122170498395776539e-01,6.433511245948664303e-01,8.529882806318584976e-01,3.837443983171557882e-01,1.068332701509606825e-01,1.502559467927553349e-01,8.877050383840867642e-01,1.054732331013272240e-02,6.573233972651221224e-03
3.862834386532839615e-01,3.579343195608191142e-01,8.050144213954784078e-01,1.015849149530816398e+00,3.420980132632801540e-01,1.371226686638457870e-01,1.037519439956196832e-01,8.971723864419491878e-01,1.927917658498959907e-01,2.483005035761323143e-01
2.975662775316973985e-01,3.077221648204613302e-01,6.814635476139173642e-01,9.674819150684610403e-01,3.260910086512330830e-01,3.354612543495658628e-01,1.511087938566837430e-01,8.353409530017418261e-01,9.546903616774049528e-02,2.046111090332304316e-01
2.575758148975184625e-01,6.639553828669553237e-01,7.153594521180358656e-01,1.014414245346334731e+00,2.621581873243045147e-01,7.833504486487577467e-02,2.979071245750147812e-02,9.205631020356983552e-01,3.146104063229368530e-01,2.082698787795147777e-01
3.254877133991026517e-01,4.615939436042451050e-01,7.595306139871398354e-01,1.088125625118397943e+00,3.258396538660003339e-01,4.150731409069392530e-01,6.490140338021452293e-02,8.863053183730189577e-01,6.132887557799539952e-02,3.533021256399551668e-01
1.878082948670274643e-01,4.123080582412168016e-01,6.615521743183448988e-01,7.976590256666971079e-01,4.090233659231711782e-01,2.956397383359461450e-01,1.713803523786313621e-01,7.656749453644586811e-01,4.521992812376363080e-03,6.509716782529233192e-02
2.486092640589082359e-01,6.572605709664123275e-01,6.708092780225569651e-01,1.048779364832079564e+00,3.159382426102762542e-01,2.769554802096486079e-01,2.459016577417462157e-01,7.799559264197417630e-01,5.180258134457271790e-03,1.339590469690536412e-01
8.014631084644571746e-02,5.468420983560673410e-01,8.269196991905997107e-01,8.979024597719219569e-01,2.345389510857293636e-01,2.743217783505925711e-01,4.808776934346141452e-02,1.064662156016167760e+00,-7.328018054336887799e-03,2.400650943110528845e-01
3.257685086482858816e-01,3.448223413805628912e-01,8.789762850466812383e-01,9.158247933488112835e-01,2.607603482408715756e-01,1.598836429398942105e-02,1.960660546853922603e-01,8.152376263362347553e-01,-5.464899783039461889e-03,2.913026723174936272e-01
1.392947758336277597e-01,4.212984040225662974e-01,7.865170310418299060e-01,8.610498080036631530e-01,1.989133246446068704e-01,4.173706739874154525e-01,1.043863790248422130e-01,1.017581561016467129e+00,4.168953463998110315e-02,1.686673196930105478e-01
1.807768953809773538e-01,6.101183827683834826e-01,6.663436165531022581e-01,9.651219646634171534e-01,4.404218224134230919e-01,1.916887240086588839e-01,9.014179782467571234e-02,6.793704328921021940e-01,2.577110704819106646e-01,1.868742659648705007e-01
3.484694283153858541e-01,4.416067757486816792e-01,1.021691075389292713e+00,8.668258168256733898e-01,3.188393771710900659e-01,3.061492681619411016e-01,5.877599123196125541e-02,8.261889258897940902e-01,2.276800888462743033e-01,4.454237331400716371e-02
3.277710787801368375e-01,6.282329277618073915e-01,8.309256160917566358e-01,9.251348209147264301e-01,4.551210379019708929e-01,1.915082146720320511e-01,4.414370247241057588e-02,8.131971724795485912e-01,2.209514198541389640e-01,-4.972956327707767077e-02
1.889402367251891146e-01,5.808984442807826332e-01,8.962532566968240966e-01,9.942820910353313835e-01,5.692740557974994564e-01,2.790383503353069394e-01,-1.294010399427675817e-01,9.278658681102505135e-01,6.989739669425053259e-02,1.473886591140843305e-01
3.915793513997678499e-01,3.187953236617930841e-01,8.176779796646834741e-01,7.756542990218462386e-01,3.167843660960921182e-01,3.624139386271421071e-01,2.638667741182835202e-01,8.328675475661053706e-01,1.642864044589467665e-01,1.671021017941395903e-01
3.066262371494163919e-01,4.460670327421128456e-01,6.629709802584570211e-01,9.909449716196406799e-01,4.378947212539183731e-01,8.458413678912113376e-02,2.092483962438707046e-01,1.004184760600025150e+00,-4.607483260828917904e-02,2.095805081595207287e-01
1.170902097659954344e-01,2.241467124431619773e-01,5.511497934848190727e-01,9.329254664406755326e-01,4.173355684031134771e-01,1.510051422088926898e-01,1.000194722364070171e-01,8.117222525164914382e-01,1.078058161610963434e-01,2.574772723524843543e-01
3.252320359897278856e-01,5.448638544527368843e-01,7.784792792505966785e-01,8.497975022314678828e-01,4.858275893389092936e-01,3.067064311524663744e-01,1.643873694589017553e-01,9.042369439470172576e-01,2.227443089331584969e-01,2.302884609514350145e-01
3.233590148959509247e-01,6.370485291107903514e-01,9.377986379762940361e-01,9.118070672861754433e-01,3.493899641502273834e-01,1.932027135689892983e-01,4.854609019432952477e-02,7.504554720039695592e-01,2.191330777716389011e-01,-2.047364131050199987e-02
2.466223955777669674e-01,3.857717942404381151e-01,7.706298243933082937e-01,8.518364447574930942e-01,1.799268980702428689e-01,2.175715374350510878e-01,8.936196473979839128e-02,9.786099836922389494e-01,1.089429770984017831e-01,6.935707930071532967e-02
3.443504137952051458e-01,4.269423370933871364e-01,7.235742927348661757e-01,9.528044984823814678e-01,4.492024763580075852e-01,2.566643243322123680e-01,3.349426284738813986e-01,9.070543432202976541e-01,1.739244517380363897e-01,2.506558377286898787e-01
2.058603816961698252e-01,5.985538950480262521e-01,8.921589492751935691e-01,1.272082475860576878e+00,3.315058843136840516e-01,3.425212497598562056e-01,1.281035574402090982e-02,9.331477897184786707e-01,4.069991831712993502e-02,1.775996697881256636e-01
1.667022326502065055e-01,4.622938549644518003e-01,6.157334983088522673e-01,9.241579768456048560e-01,4.905051745740017788e-01,2.965997977818178311e-01,1.625119346818283961e-01,7.844137356271938533e-01,1.272498391325913580e-01,6.961853925234379181e-02
2.351998662633469628e-01,4.291264365962775273e-01,6.491176326703635979e-01,1.039713215299794546e+00,4.728078164381686599e-01,1.529286317214323399e-01,2.458291389491970569e-01,7.834095759998662700e-01,-4.975665868467157860e-02,1.596662666089318783e-01
3.887923429846703582e-01,5.236820717739076869e-01,8.757045289968081736e-01,9.004220030329590507e-01,3.505675681408846334e-01,2.768239058444739165e-01,2.325175178611165738e-01,7.352889076348380071e-01,8.058527965286831074e-02,1.911747713586067765e-01
3.827568736941277527e-01,4.203329938719060355e-01,7.725261360323946169e-01,8.226160127807848887e-01,3.494391492074235273e-01,1.383077565494207906e-01,2.481985379210277509e-02,7.246661717445365136e-01,3.166380629830937710e-01,1.064186996027229465e-01
2.690618344593161404e-01,4.517688651983932102e-01,5.859558545015366438e-01,9.906699915629626485e-01,5.639118923038959341e-01,6.449237194307622101e-02,-1.431297658926991567e-02,8.147630722313154994e-01,-1.420598062413666596e-03,2.079616007001046096e-01
2.008630334432488229e-01,4.200495238922543062e-01,6.854868666117023279e-01,9.927123610439703150e-01,2.350904479076337816e-01,1.730621447627075371e-01,2.162241421000877795e-01,8.403088496248336536e-01,2.766685557040418630e-01,1.414975223390236292e-01
