-1.059800691741689116e-01,2.999261229942251639e-01,5.907312181292644349e-01,-6.519602248180067505e-02,3.047111426745594542e-01,8.389970081289154225e-01,9.268806750282939655e-01,5.677067026754089030e-01,6.834215332753763583e-01,5.052096627386590821e-01,9.340446605177392669e-01,4.679486628523443770e-02,3.393770956258782556e-01,1.988334971401328755e-02,4.443606141150003297e-01,7.569858037293212272e-01,-6.132241945504535163e-02,2.303983781324846492e-01,3.951699088837126173e-01,1.891724303391105200e-01
1.875489967071305442e-01,3.549554627911180038e-01,6.078232177383733337e-01,1.715286773149932165e-01,1.432386267836834870e-01,9.365882891042155434e-01,7.645840026247840981e-01,4.442847880957603302e-01,4.722197569170501485e-01,5.969550482986554218e-01,7.825887927156347512e-01,-8.738676203842790646e-03,2.463611979245910466e-01,2.394203692004342465e-01,7.033342023041100344e-01,7.165667378879962968e-01,1.100048627999619666e-01,-1.721154847316910819e-02,3.138873813040087279e-01,2.476699470660247149e-01
1.148338435842025662e-01,1.391603857411305434e-01,5.785228960077895000e-01,9.853411418961480206e-02,6.837129409047085216e-02,1.004382472267872917e+00,8.211854792237593959e-01,2.773336466482030915e-01,3.434917553023735248e-01,7.821452947480536100e-01,8.670617545601453369e-01,1.852904438524128478e-02,1.717547541930717347e-01,3.642916210463450488e-01,4.438248016778960081e-01,8.192818020014642766e-01,1.492187964364663499e-01,6.005015800388087410e-02,2.445060045031281493e-01,2.911751501606428261e-01
-4.397155229127022724e-02,1.126436245981010803e-01,6.761197936295076927e-01,-1.181239091589187523e-01,1.527895618354704332e-01,9.853101514581849019e-01,9.420975542935323688e-01,4.497719083402058615e-01,4.725976313473682078e-01,5.203324471500896387e-01,7.737534660523384122e-01,-4.197130318589066544e-02,2.398800291215198166e-01,2.469193803102245899e-01,5.403504737570797856e-01,6.725183650093043974e-01,8.404435471439730687e-02,5.625815152198523905e-02,2.926719249154397517e-01,2.371292891188288565e-01
2.872891714117222772e-01,9.345759014050017410e-02,7.354265886903403882e-01,-6.800144817744901982e-02,7.963707351436583037e-02,9.410155341724281142e-01,9.771625851377415684e-01,4.868177147125908877e-01,5.741188320968052539e-01,7.916892420657731799e-01,8.897266388535430837e-01,-7.677928606494036079e-02,7.937085799635568151e-02,1.934960528840876104e-01,3.504430013998843796e-01,8.243890871363487305e-01,4.735751173607903597e-02,1.845644321604482108e-01,3.881713657256229966e-01,3.192691386016649480e-01
-3.966612455332382825e-02,1.849933549984242864e-01,5.146421828650372676e-01,8.528653032694877290e-02,1.732001615538895922e-02,1.051629541081279262e+00,1.033493397685394610e+00,4.643057272402041358e-01,4.279590257689478427e-01,8.283258270993105743e-01,6.818430316421678627e-01,-2.929467103540625561e-02,2.748211011886896871e-01,1.127879488161069310e-01,6.044874850844665914e-01,6.528976029728188468e-01,4.613089339462582428e-02,7.594078417475000342e-02,4.561001153638989392e-01,1.607466460327794389e-01
1.355669091604144727e-01,-3.450641311284335933e-03,5.378613247715359202e-01,1.152633238200877763e-01,2.017555358200404103e-01,1.073530799901133870e+00,8.947770364886574734e-01,4.060401411409064187e-01,5.265333449085903839e-01,6.617732759332050074e-01,8.108524682970391639e-01,1.146053428415237108e-01,3.084185955299584281e-01,2.464306393007683893e-01,6.030328765860777374e-01,6.621321117539281653e-01,4.745773697781355271e-02,1.240251125219190426e-01,3.398304001318429579e-01,1.319245986487843636e-01
1.048671567499666613e-01,1.033287894607342328e-01,3.262415436880390374e-01,-7.660302366663793161e-02,6.335513347433079090e-02,1.093296150962082880e+00,8.908246469824562253e-01,3.242091259142390047e-01,7.189476588614760466e-01,7.700914959612989996e-01,8.851037953787730395e-01,9.359308662199597451e-03,3.325999613942812183e-01,2.114879272550649891e-01,4.174197107048391309e-01,6.893116229464666400e-01,2.575280950039082750e-02,1.817598464459051488e-01,4.072165995808483818e-01,1.616927647506891108e-01
1.434969036229801209e-01,1.783721746225487570e-01,6.251282348787423615e-01,-1.421310036259777476e-01,1.403114349890710877e-01,1.000479276020691755e+00,9.630618264609424051e-01,6.021185936075643674e-01,6.194023103403195618e-01,6.395672184979693808e-01,7.959984321848970756e-01,1.399784322531712477e-01,2.729336456333983363e-01,2.248162517331361576e-01,4.461639734656629996e-01,6.533897252225938646e-01,1.890328677359418563e-01,1.304243656525944650e-01,2.540679020234027918e-01,2.733457911313256772e-01
1.303208712061654784e-01,1.639976387899315102e-01,5.891991772457109144e-01,1.233746755513357302e-01,2.263681528798013876e-01,1.007947956129753742e+00,9.844531056381311540e-01,3.276107027363516777e-01,4.711998550753542236e-01,6.416503076609592071e-01,8.596749926257003516e-01,7.094777163415146026e-03,3.926890494339668747e-01,3.025706467679868394e-01,4.973841279725818576e-01,7.940829085138061405e-01,1.500843913051148060e-01,1.530039048576677940e-01,1.951816721704999202e-01,2.611290102623349818e-01
3.196145624569027843e-01,1.233022033850023347e-01,5.487999676058320508e-01,5.144533624534110977e-02,8.659037855662252148e-02,1.140597942630529937e+00,9.654773177340590928e-01,4.526732402384489040e-01,4.739695743419783946e-01,8.320760491095455791e-01,7.013834872954852750e-01,1.747315575731709092e-01,1.227855285111059541e-01,4.194335909059258016e-01,3.960365809491382949e-01,7.819635745052557763e-01,1.069008866871192232e-01,-2.071405674672568420e-01,3.073835881951816895e-01,2.004521410553328220e-02
1.640203132244435480e-01,1.024201695175566695e-02,5.488450504385463669e-01,-1.014693088079670763e-01,7.820324090277400164e-02,9.155273191772008712e-01,1.074459898590371720e+00,4.609611478008924790e-01,6.239625185992596634e-01,5.820490623728478141e-01,9.574022679483582543e-01,1.245550848940886191e-01,2.546668378241928044e-01,2.363081948732358439e-01,6.967149512649043475e-01,6.784396694687043761e-01,1.190845390425302464e-01,6.980187045307800764e-02,8.231352657873522438e-02,2.084277515873351194e-01
1.299146159651803356e-01,2.366443628693645773e-02,5.475796874453909835e-01,3.638934176421259464e-02,1.202963612066812460e-01,1.154576283710149864e+00,1.075351174753432559e+00,3.368666068187693430e-01,4.429341892268641168e-01,7.324227346433072050e-01,1.010937302447173503e+00,5.440942567747054925e-02,2.541161772586725265e-01,1.053512020858353160e-01,6.771781981191583588e-01,7.845521485558167862e-01,1.616731330594970983e-01,2.428898216805061294e-01,3.027767215496532383e-01,1.997026109351589529e-01
9.527982971282962510e-02,8.240222056130230843e-03,6.043422774823477006e-01,1.939537536941420698e-02,2.643680182093372522e-01,7.045660742656769671e-01,1.048720553431199409e+00,4.030267201493610840e-01,6.097568388221793478e-01,6.737545126457137323e-01,7.686467392510009100e-01,8.057375474251936287e-02,2.075019814914842720e-01,1.707316546365862109e-01,7.043027519856104313e-01,7.760307802471001493e-01,-7.331478790618009556e-02,-1.081697101003700201e-01,2.279711693130360151e-01,3.467751317751777140e-01
4.927559237686424121e-04,1.783657384575766391e-01,6.713261799170534561e-01,-9.813871109101052898e-03,1.623071368815496851e-01,8.772493467943157652e-01,9.910775746056253999e-01,3.949393429926642551e-01,5.930083727697307294e-01,7.723077709119274825e-01,9.233366368156887827e-01,1.116583543898722192e-01,3.592562786745633896e-01,4.137968525713856538e-01,6.257171061748029173e-01,6.795076003793015795e-01,2.001878847372043913e-01,2.893357733973997981e-01,3.719950728753477209e-01,3.034180269335762792e-01
1.526450680166957508e-01,-4.855603263238289502e-02,5.491388974571971282e-01,2.374405409744639872e-01,2.377681069215912824e-01,1.080511743126005397e+00,8.187564812653334023e-01,4.709505109583860261e-01,7.437240830675232450e-01,7.441150937926082065e-01,8.469191566113593028e-01,2.740696345049497412e-02,3.341334994624397536e-01,1.241573869954241266e-01,4.377739570981240558e-01,6.874736124125184755e-01,1.132375252402531562e-01,1.035970285303532551e-01,1.960170778572709605e-01,1.866118645003862764e-01
1.722714399487150772e-01,2.670927448475411969e-01,6.121321875219993824e-01,-1.241843596137933714e-01,9.609876647312012854e-02,1.031398208704745745e+00,9.737681771528478025e-01,5.522761922957605263e-01,5.866785741619710004e-01,4.650238571493872097e-01,7.849608174875057909e-01,1.406333534256545559e-01,2.417361835667558023e-01,1.827158884481182854e-01,8.238351232436045279e-01,5.432799223272645195e-01,1.867968593343957151e-01,6.679400320954571868e-02,4.069170710969829408e-01,3.621966721733128058e-01
9.820188435518835413e-02,1.449498827432281478e-01,6.287267431267588025e-01,5.335462954169105723e-03,1.442395259204793667e-01,1.073183486375020701e+00,1.131794497176687786e+00,5.278014446462619969e-01,5.472527815940133600e-01,5.415496937211576878e-01,6.039959986796085145e-01,8.948304169856197143e-02,3.288322040713942407e-01,2.966045722209436075e-01,5.617965792279986381e-01,7.545639988947157040e-01,1.329078543368136800e-01,1.033023461068229010e-02,3.743846568313715650e-01,3.272281232523021610e-01
1.490535684623492951e-01,1.769655590253132460e-01,4.657489823813126262e-01,4.955672046802730990e-02,2.420626742273003507e-01,1.015753463077790908e+00,7.207516100388580149e-01,5.617670245328535428e-01,5.068996710014309626e-01,7.584837506299626497e-01,1.009480997634225607e+00,-1.129327569397257230e-02,4.278297968477994262e-01,2.626477189788590794e-01,5.313903115136626720e-01,5.792676403872827340e-01,3.245305471062713831e-01,1.053750103867223398e-01,3.852265728271575540e-01,2.520334128819177177e-01
1.243404790469554294e-01,3.652857105370724833e-01,5.240971662773443729e-01,5.521755923840741126e-02,-4.702934441246359176e-02,8.794836219724607718e-01,1.031236368690154004e+00,5.000240452104416367e-01,4.689890084534406034e-01,5.967342100362797996e-01,7.950520794450149920e-01,1.167205693627549057e-01,2.575073293886440684e-01,3.243055966491484865e-01,5.773153549173332122e-01,7.687693987377460791e-01,-5.072570013681548806e-02,1.938698792642237489e-01,3.420383961904741033e-01,1.723389541675389713e-01
-6.057235859558299240e-02,1.502772650120200726e-01,4.204581174327614024e-01,1.102093526325066686e-01,3.400682548803987126e-01,6.415881078036327345e-01,9.463179061444730866e-01,3.372301472825710023e-01,5.757776624055495063e-01,3.914277872770836053e-01,7.787618389205032132e-01,1.333894835825243097e-02,2.980743590522341169e-01,3.694120746901394248e-01,6.279626211830821036e-01,6.293724646867897565e-01,8.957481283021970220e-02,2.794604530442393320e-01,8.850269717719666529e-02,2.358783611415025960e-01
-4.147329032441288144e-02,1.566803921181100512e-01,5.909374670284478492e-01,1.005538477580147916e-01,7.134628951702148836e-02,1.028755242821334903e+00,8.715489005494430064e-01,3.661055670730463119e-01,6.973055047270132478e-01,7.083703951898665530e-01,8.335527865983645146e-01,-1.349596788895002231e-02,1.394285568462294289e-01,2.085284790596651228e-01,6.315403084013850865e-01,6.840164531149772742e-01,9.566841387200225588e-02,2.964470495533665373e-01,2.099833164045525336e-01,3.308959402779224068e-01
1.639451934020882962e-01,3.610173020800093724e-01,6.052412962690919551e-01,2.908764305816119444e-02,8.006382336632450469e-03,9.831814305408554944e-01,1.007487321799414692e+00,5.400868632453948992e-01,5.554411156380177905e-01,8.506698372966486899e-01,8.861467857262499415e-01,-5.082166978193611295e-02,1.223076574674090977e-01,2.727534458582029364e-01,5.555546621769680282e-01,5.959425401180415971e-01,-4.568578237039155887e-02,1.055370344934651455e-01,1.748774067681285183e-01,3.519642562138697861e-01
7.383391951532625175e-02,1.488770834759641504e-01,6.312808576186618170e-01,1.245117900928780080e-01,1.227986687351825257e-01,1.088040687936373319e+00,1.017496198684315178e+00,5.312837089331706730e-01,4.961370282248392938e-01,8.089349678394562870e-01,7.840876193637571490e-01,1.337195980663981598e-01,3.329910969079913352e-01,1.630649975884784775e-01,5.359804922374949987e-01,5.542788670662560646e-01,-5.738125834527749158e-02,1.307699871483804788e-01,3.084620316392845951e-01,2.666492416362216122e-01
3.878620322742954568e-02,2.631443806922751927e-01,6.299254306334000075e-01,5.370425951339040382e-02,1.637892455782717915e-01,1.157466262975587190e+00,9.278491013115898189e-01,4.753416112197330068e-01,4.803568862229891101e-01,6.512630650192722248e-01,7.771027742507328195e-01,1.639376717159778674e-01,3.441006892524302030e-01,2.832163417632564406e-01,5.366217950638255685e-01,7.298324086635409325e-01,1.093341564841787683e-01,7.801655007828989241e-02,3.592749345790904325e-01,1.336164195355449280e-01
8.030856126041441279e-02,6.506632469874466806e-02,5.686244202691399519e-01,-9.932856811314860757e-02,1.955413889595242760e-01,9.494871883189194284e-01,1.016851778540466267e+00,5.216722268029828635e-01,5.016186739725797539e-01,5.930826691323819455e-01,7.579712222274420652e-01,-9.462939367992501127e-02,2.721613114916345277e-01,2.036144501418392094e-01,6.072042394568337720e-01,5.589041391661067060e-01,1.252289323668783622e-02,1.973862143012963533e-01,3.108246127296704908e-01,1.460790332045491247e-01
1.062721578548639634e-01,3.312689142179339186e-01,7.068023613483621626e-01,1.531751063014521325e-02,1.452329383029863086e-01,9.652569630589346028e-01,9.296107741179947537e-01,3.533445826325943839e-01,6.182789156342836101e-01,6.618789952275440092e-01,7.135641208378680211e-01,-1.406651353595219922e-01,-7.876302996109363352e-03,3.686451618464890445e-01,6.674334212274469769e-01,4.945046422697688127e-01,1.700484787616590721e-01,3.702508686497282819e-03,2.964464538358603241e-01,3.022463527728846966e-01
2.876988639555211891e-01,1.598783822821593092e-01,5.465570462742873614e-01,-5.708760661511186330e-02,1.877482142155328382e-01,1.021057440107119074e+00,9.937345814906612951e-01,3.871471342095327284e-01,6.413138166044539679e-01,8.540320842722981531e-01,8.284095512814391160e-01,1.249127945502113979e-01,3.338240785592160309e-01,2.686912709281789047e-01,6.625270029279700656e-01,6.458130431860876763e-01,1.063146419083556421e-01,1.473260220537805643e-01,2.066910878874030355e-01,3.039380883389447008e-01
7.542354713716156733e-03,2.879899264966965799e-01,5.511617601747789141e-01,-4.773921563067691498e-02,1.743150165305104582e-01,1.037992533360378777e+00,8.074947985395611871e-01,5.503808273254362504e-01,6.480090354129113273e-01,6.523286165626338562e-01,9.573290303227519615e-01,4.773823192533922788e-03,3.313221752128903130e-01,1.219418744932976306e-01,5.979544926138439243e-01,6.583145451525780345e-01,4.009532753612524841e-02,1.385485665538283839e-01,2.509470507646180404e-01,1.167631622712858863e-01
-1.907071373460104691e-01,1.916690830185086569e-01,4.595969761815902888e-01,-1.770749316956145014e-01,5.399067095427834140e-02,1.073569614205779787e+00,1.027862307494981753e+00,4.671138319288094531e-01,5.468515223165081318e-01,6.616065436053295556e-01,7.320381286913946184e-01,5.582490352292295011e-03,2.688035423572778249e-01,1.390733294260855235e-01,5.287519934059112803e-01,9.055424943287493367e-01,1.103038493607814141e-01,1.385829410560145969e-01,2.929954671193987226e-01,1.542423313551313513e-01
1.918222971539728094e-01,9.696653344104966266e-02,6.669209928347379357e-01,3.507084529580119237e-02,6.360936543511055974e-02,1.008046640966739016e+00,1.089739727765175692e+00,5.037064531375851084e-01,6.972487908168606419e-01,8.247107512985202282e-01,8.715149700796548382e-01,-5.839792623426694196e-02,2.376880212400061532e-01,4.007037105201597949e-01,4.379356856036286660e-01,5.412579852096213173e-01,-1.591652392368002877e-01,1.947323753538170998e-01,2.595865685920660804e-01,3.403070413006283879e-01
-2.086082609896127149e-01,2.535578013386306506e-01,5.426834664728629187e-01,3.374180511900985724e-02,1.224399517549958349e-01,1.067659024242464172e+00,9.581098260213554152e-01,5.025221728345832251e-01,5.788679446666352701e-01,6.087191667685609708e-01,6.703451221879550559e-01,9.078522330317548295e-02,-8.045561185284244576e-02,3.774059256302924048e-01,4.979832958921533437e-01,5.920288448044392915e-01,1.506574860127440907e-01,1.991725903279780718e-01,3.440400312842808450e-01,6.338764489479639663e-02
1.104575705891259613e-01,1.950129465184151645e-01,5.279394033885482784e-01,-4.121956370080329807e-02,5.533248468456176961e-02,1.167914741109729260e+00,9.916120982193570299e-01,5.507098190916112079e-01,6.669331360941888054e-01,6.291474253967955788e-01,8.564006546523995622e-01,1.416700150165303151e-01,3.677785425929058216e-01,1.332710421840909709e-01,5.217875019853388530e-01,7.636411928103954416e-01,1.822840715662546462e-02,1.375232353075729330e-01,4.419588199189394828e-01,2.494166279994692037e-01
2.141053200837533532e-01,1.587642307987069401e-01,3.860586496418256797e-01,2.503826711959483697e-02,1.642318266064047572e-01,1.026510464954566881e+00,8.392232406379727117e-01,5.858362418736273725e-01,3.485327283143901944e-01,6.696133334688676442e-01,9.298609095236017863e-01,5.777266147774974547e-02,5.315295502063573929e-01,1.158326117206487510e-01,6.038648528059971099e-01,6.834102035655474916e-01,4.942683514737325479e-03,2.138143642166742686e-02,2.068674773828541313e-01,1.740959839372903384e-01
1.506475231395796310e-01,1.905614176066688092e-01,6.928395515763976498e-01,6.749017136305916764e-02,1.160245650758657820e-01,1.007983605696720408e+00,1.018803476076229231e+00,4.087917659076629739e-01,5.981158481187521803e-01,5.393472434962526263e-01,8.025160852037471759e-01,1.680299991901865742e-01,2.033269465272523058e-01,1.915955965808189554e-01,4.241686349545386037e-01,5.750716285345341960e-01,9.836674932392099058e-02,1.254520270661184933e-01,3.033045313114384189e-01,2.099641559773472999e-01
-1.380394775985732680e-02,-3.893018136530940199e-02,5.236746519969229796e-01,-5.377192595533915320e-02,2.204783512853814020e-01,1.111485819745703374e+00,9.713165433138555294e-01,3.706156755122489432e-01,4.894061107426281865e-01,4.934021675016248554e-01,7.915763094114508513e-01,-1.335313848594704145e-01,1.033051704650123637e-01,1.085704342005919809e-01,4.893762930147645407e-01,5.705339209768597319e-01,9.881952415495662279e-02,-1.024851105215596192e-01,3.799315289951952779e-01,2.206089913113185863e-01
4.479043003308882942e-02,3.036693953837457105e-01,5.191026744992480735e-01,-2.681798485603496124e-02,1.594359797140631474e-01,8.108530353313818662e-01,1.170329857147321517e+00,6.078974119325166736e-01,6.571152152797460344e-01,7.422563929624148571e-01,8.831744006529148594e-01,1.837883767025378506e-02,5.225826242337376915e-01,1.867807583866149812e-01,5.999206332024362709e-01,6.763805109864798881e-01,8.297066441973600937e-02,-8.294216335909099236e-02,2.154491726910919835e-01,3.303418443994508014e-01
-7.266465601563995569e-02,1.948979891193643454e-01,5.404514774569896263e-01,5.100832754927134283e-02,4.655208106716596239e-02,9.908000913897000439e-01,1.226884770005146175e+00,3.312539675249253635e-01,5.462836658065316486e-01,5.072291112840440208e-01,8.375805881194240410e-01,3.885107667662278386e-02,1.691013745349676523e-01,2.520283605318766607e-01,5.265881615259739856e-01,5.419176306943827015e-01,-1.948794536622072693e-02,2.507428573094636071e-01,3.787869534069274735e-01,2.145769080983627453e-01
3.837869618156328211e-02,1.704289734463729222e-01,7.291060083963887273e-01,4.181325428846546094e-02,5.659004104648561462e-02,8.472044731180023991e-01,9.649107765680443594e-01,5.616504655861508377e-01,4.895749350601077965e-01,6.968849363701684618e-01,8.046583542584194726e-01,-2.323497184166294083e-02,4.333040066762349762e-01,2.074481529046928729e-01,5.709712753552718123e-01,6.932320249446370930e-01,7.339336857576828077e-02,-9.416351515304507980e-02,4.351618189214457866e-01,2.343014183554898711e-01
2.458953658770000050e-01,-1.011208489959475321e-03,4.214836613532533249e-01,-9.734194046291442734e-03,1.143774129999865635e-01,8.332799833718982363e-01,8.285076629216721056e-01,4.102575967256241185e-01,3.129045219928984212e-01,8.013427618765393001e-01,6.329496747652459954e-01,1.594266203775712987e-01,4.080470695609472731e-01,1.990384930520181506e-01,5.756369672015942962e-01,7.889078870624736117e-01,1.156275117498717364e-02,3.884523340178540340e-02,4.127405439841665413e-01,1.985874138047164505e-01
-2.382276147776796194e-02,-4.640815680811416488e-02,5.498693088554403863e-01,-1.593370954267024353e-01,7.066992266249588761e-02,9.230709679470341378e-01,9.852045753941712780e-01,4.186806559144281570e-01,7.333723270137898487e-01,5.436757736794751716e-01,6.820320501063256158e-01,7.028004376504029538e-02,2.873368871315020723e-01,2.087685817312049663e-01,7.228160669705555597e-01,8.484221762863897176e-01,1.023311077787103923e-01,6.107269229568057511e-03,3.940858765300484512e-01,2.309276886830597952e-01
1.632492700127982643e-03,1.551257026152555174e-01,5.621662091050023680e-01,-1.166136407088240179e-01,1.182176010728128585e-01,9.939391837003597185e-01,7.569424110754096047e-01,4.695956456161240467e-01,5.467054218865378123e-01,7.530383984773435513e-01,8.578503206727553509e-01,1.354520736766237077e-01,3.429196156980103272e-01,2.916244395919798671e-01,5.242541329558917385e-01,6.066093730197857914e-01,2.790636067170677859e-02,7.846731670871055775e-02,4.647949328193987650e-01,2.897673666622097022e-01
6.543807960507894150e-02,7.724474718503626658e-03,6.418257655790987615e-01,-1.654356540261416042e-01,1.460558166683762205e-01,1.060735204013179889e+00,9.485794179639129853e-01,4.672057003521741803e-01,5.973206680940437163e-01,6.947695791236588869e-01,6.654142647958283252e-01,1.917907221662256897e-02,2.503478819481689821e-01,2.825032239695258185e-01,5.265641328767859397e-01,6.031373319460048288e-01,2.748107355969809373e-01,2.235997304709244349e-01,3.250691549667528157e-01,2.366019557267516338e-01
1.590648261016477383e-01,4.269951502661867293e-02,4.801067696680788588e-01,-1.220704986138791415e-01,1.033038007479216702e-01,1.252573401699841549e+00,9.376197232044866103e-01,5.970632421197487050e-01,5.097540476791505570e-01,8.413674506626120930e-01,8.004757654303636949e-01,-1.165764746794094864e-01,3.950842177519920950e-01,2.987390808374605355e-01,6.189698098106097834e-01,5.701056719421796481e-01,1.249327887009327870e-01,-2.757557002240916544e-02,4.016027825538175944e-01,2.740475600042284188e-01
2.285538487216526027e-01,1.741304789753801430e-01,6.922721905523784303e-01,1.053734691165721105e-01,7.229030552382946506e-02,1.047559430588775209e+00,1.179377647680882824e+00,4.613046636661016220e-01,6.332482837898497641e-01,6.689076254924993803e-01,7.643870215334204188e-01,-1.812329668039203145e-02,1.631513908815065972e-01,2.181477486837378466e-01,4.518402738870667124e-01,6.282671650373314876e-01,-1.577719315380174403e-02,-8.073156276272080989e-02,2.015823865693461836e-01,1.844686631665906629e-01
1.682773371988416367e-01,9.061171467848416761e-02,6.672296309430133521e-01,5.344761505076831010e-02,1.601572232319253275e-01,1.082460588307500027e+00,1.121433259812174121e+00,6.711919261578793705e-01,5.857090746509234780e-01,6.484575299720405361e-01,8.724746184173163277e-01,-3.443015856245593143e-02,1.777075682292075520e-01,1.616128702912039694e-01,4.365608061510579674e-01,7.844805766052093121e-01,6.269464483663404752e-02,2.647152959872198785e-01,4.312426444141405635e-01,1.920649086571212527e-01
5.032593141629432276e-03,7.803637584973929786e-02,5.148733196504746701e-01,1.281845315921217865e-01,2.194393900296593980e-01,1.120686958669061983e+00,6.312587844364110357e-01,3.940888844016688375e-01,6.570787287686489231e-01,5.496152934453645278e-01,7.387265616315270567e-01,1.647989948217283007e-01,1.768607791329576129e-01,2.011395668769060951e-01,4.731648413689761301e-01,8.746514670951275328e-01,-1.770955580707077315e-02,7.954989406990189971e-02,1.328603304187532530e-01,3.797399543703510183e-01
