4.560158113259409340e-01,6.435088411703477895e-01,1.157352923210822393e+00,8.054867266357857991e-01,7.742433260983605514e-01,5.922509694870903285e-01,2.311200012376073976e-01,4.417025698311388138e-01,4.007786347000361626e-01,3.150571973992856156e-01,3.671463534993815725e-01,1.105492386226343826e-01,5.892569760143457902e-01,4.133062072103212414e-01,1.597321808558966882e-01
3.234750389873904952e-01,5.240572234357941950e-01,1.200697507503032169e+00,9.199767190533391092e-01,7.315878177011867489e-01,7.063125416661123479e-01,-6.891755388591158660e-03,4.967619806016848605e-01,5.588996830761581158e-01,4.718636507630721288e-01,5.977539841312572433e-01,1.417263644841910419e-01,7.534274475576803187e-01,2.759191627105382350e-01,5.381190371559469998e-01
7.432013890011579527e-01,6.013248174245361399e-01,1.051967493121991559e+00,8.601986642762523561e-01,6.658074934203745965e-01,7.866025284373451276e-01,-8.085353815257767529e-03,5.852739847479625501e-01,2.468222120894663640e-01,3.109867736864149190e-01,3.523908447109189712e-01,1.860619201935636569e-01,8.668782797393881356e-01,2.767319204246130315e-01,3.693198412379772311e-01
5.136843291916439735e-01,6.693500416024150690e-01,1.020750320679620904e+00,1.104120346812597964e+00,6.696893860435133572e-01,8.060676498825691816e-01,9.719352284788293495e-02,6.602622134520416131e-01,3.105679685337129903e-01,3.710782173273768358e-01,4.126403210609118632e-01,9.251204856240494157e-02,1.088984400031701494e+00,2.712924520721441968e-01,1.231592903883610424e-01
5.148481941306095599e-01,5.926530149071405074e-01,8.911609994311538996e-01,1.030733704705255160e+00,6.993297565565900209e-01,8.339768097227483468e-01,2.587891427884240203e-01,4.760872628566505393e-01,4.744002107225255838e-01,5.889452975319715566e-01,3.896535226726725587e-01,3.128515631834128952e-01,8.374241002719706728e-01,3.555787639222381946e-01,2.981343323589581984e-01
6.645422886108831584e-01,5.349194286161418344e-01,9.996705698005905472e-01,9.452587477729212928e-01,7.417680221562472642e-01,8.124990830210503390e-01,-3.125627538289202367e-02,5.385704868268389456e-01,3.758253126308598313e-01,5.696307199785943798e-01,5.532388098620656391e-01,1.656358550637812566e-01,8.164274818032779546e-01,3.073989792171114011e-01,1.877380227555206504e-01
4.724999934318272476e-01,5.197385596464861868e-01,9.492263841873238572e-01,8.707119302172054986e-01,7.798795412314514230e-01,9.347516460577619535e-01,1.862392487378928818e-01,5.653282530123415750e-01,1.618367235864772435e-01,4.533363021207604815e-01,2.709954529797873324e-01,1.051551506305476030e-01,1.090549318508210686e+00,1.600126992010110494e-01,2.738260419169572524e-01
5.030863776537790599e-01,4.569176254164744044e-01,1.014433932306385566e+00,1.074335774300751334e+00,6.392017574641213340e-01,8.402903780020942737e-01,4.181662740717589921e-02,4.474096208262351437e-01,2.942623207157490373e-01,4.703655809117869291e-01,5.353478628401988626e-01,1.499530648868720450e-01,1.050188103119224170e+00,1.786080356722169471e-01,2.089489219442121626e-01
6.268451919292747920e-01,4.962433830080942854e-01,1.132535464704807149e+00,9.126893210381736843e-01,7.966101514516567006e-01,7.875756339086212865e-01,1.021450482022336625e-01,5.777012097416143188e-01,3.837912909958535179e-01,5.233832765119147412e-01,5.653096814510991663e-01,2.925245548950414776e-01,6.872273938221358236e-01,3.640480700723863206e-01,1.929602388703382521e-01
5.187832051866757554e-01,4.559170899945376165e-01,1.046030497722344688e+00,9.956099794737639508e-01,8.642709878166120463e-01,7.821239571255708123e-01,1.543678462274650220e-02,2.888950158623035946e-01,4.970853079520267670e-01,4.014451019847676272e-01,3.063295886671759671e-01,1.982396198764410922e-01,8.195769277461701918e-01,3.016126721867489202e-01,3.029252644089222568e-01
4.146283839982448649e-01,6.576330780432122491e-01,1.123184942783223672e+00,9.961287334056188048e-01,7.643559607876988515e-01,8.904956264940984134e-01,1.819670024453733381e-01,3.027288215625308920e-01,2.968562221934566980e-01,5.349983986600046482e-01,3.999854726991365350e-01,7.796212163987828458e-02,8.133317664257249113e-01,2.138251412178497346e-01,3.527680361466157821e-01
7.624097170521936251e-01,3.674038579892348610e-01,9.238502430736288407e-01,1.052651611003022847e+00,5.948413622940447176e-01,8.920041592007276199e-01,8.560542655440486759e-02,4.449363188771853217e-01,3.614040076531585544e-01,3.172100451561665202e-01,4.987669252451180091e-01,2.437815158516557501e-01,6.797015987114101154e-01,3.801309235147700138e-01,2.294541571789004974e-01
6.165648094902468346e-01,5.737912467177995746e-01,1.023053129414979834e+00,9.651995619382575109e-01,8.212487257132158325e-01,9.353122323047059483e-01,5.850143664494441426e-02,5.694752563458216343e-01,2.314950232547745568e-01,4.591836122835175615e-01,5.143989415099006202e-01,1.211232366099652957e-01,9.396426444427198321e-01,3.429222375328623285e-01,3.282891405084246705e-01
4.551954480264565062e-01,2.853289666452115680e-01,1.185253912643869478e+00,8.197102741999451325e-01,7.217584408113858485e-01,7.332747326409485567e-01,1.033702925607472844e-01,4.719226775742023094e-01,4.040840758815792966e-01,4.069904467088218958e-01,4.908800582699978099e-01,1.723783969917300485e-01,8.760753345649169299e-01,1.964941276639392276e-01,2.125123528041161780e-01
5.962638110318446705e-01,5.135412367096348074e-01,8.576591112162900155e-01,7.073127361646802669e-01,7.619558503605818878e-01,9.572125045078736516e-01,9.142635041855794176e-02,4.456449799519782706e-01,2.792118640346238356e-01,3.508367860011477046e-01,4.279341582866164062e-01,2.974107067904764312e-01,9.914550830199594378e-01,1.748278905302964870e-01,3.386707513971189965e-01
4.317313295482916868e-01,4.439025167995106491e-01,1.102648476316389958e+00,1.052470373003879800e+00,6.448068977999974472e-01,7.792743530862275003e-01,5.993587322463828082e-04,5.953945231664525828e-01,2.070982538437842746e-01,4.843582835405678688e-01,4.380706641731789142e-01,-4.689202449147036877e-02,1.049476619969936575e+00,2.808683622074781283e-01,2.403187945550977755e-01
4.020282444617058193e-01,5.437167610243315297e-01,1.030641274968263854e+00,8.786071884756251338e-01,6.365936006130625824e-01,6.768854504031118768e-01,6.642642517138011571e-02,4.492642549212074177e-01,3.891709112464790676e-01,4.195469510516539602e-01,6.175961891168041396e-01,1.062715363223385029e-01,8.755622670819050990e-01,3.393108819418951261e-01,3.050815224465263653e-01
6.556692358887936667e-01,6.730330015431298385e-01,9.245881979945742568e-01,1.025527115237382381e+00,8.442175171526796751e-01,8.312788537973737624e-01,1.521795802152056398e-01,5.091835343718630336e-01,3.746919843355418500e-01,4.068714763845854843e-01,3.239711875307130784e-01,1.105837197182536896e-01,1.046313883199177397e+00,4.179042746398581309e-01,3.400816687457822174e-01
6.911731351749468288e-01,5.314371087555720408e-01,1.151508007859322280e+00,8.976374806428337738e-01,8.351763236814637725e-01,8.252797386397130452e-01,1.260338067429349895e-01,4.228673000966825524e-01,3.376846686178779366e-01,3.006849370751615846e-01,4.114596234966803046e-01,6.591646353634142419e-02,1.014126825744257498e+00,2.267361906662489490e-01,3.149737216685797314e-01
6.359370464834070980e-01,5.051621848902004830e-01,8.890853836583364478e-01,7.767940900534378024e-01,7.407817393804780881e-01,8.520993134111992662e-01,8.044921463251211713e-02,4.949803575358740493e-01,4.687047522179262904e-01,4.209766510990478050e-01,4.451701996293943031e-01,1.038492927873762989e-01,1.170308034266500652e+00,3.850950646794654153e-01,3.175235621045216505e-01
4.195307815088326064e-01,6.595589372861212496e-01,1.074151792430314778e+00,9.236764455703282417e-01,6.822435414502563411e-01,8.563430545576209418e-01,5.100937923427256715e-02,4.587661321200779962e-01,2.819534235009506506e-01,3.909553504228362453e-01,5.278823951564313166e-01,1.164885929250313173e-01,9.604272189726884568e-01,1.365373388980714864e-01,2.730151598979806415e-01
5.200054704006965567e-01,5.155265235834070037e-01,8.678357105235616764e-01,9.625082994695658423e-01,7.676300081430471600e-01,7.053267133006412282e-01,5.878297928104892628e-02,4.912809673726012405e-01,2.895800044768053194e-01,5.311920363241400267e-01,5.744528991684942909e-01,2.901654150860952797e-01,1.127688563431746838e+00,2.028331099923452174e-01,1.965525338246308928e-01
5.056059901527945044e-01,5.117197990639565930e-01,9.312695455503827713e-01,1.089999459173782270e+00,6.281489512438027667e-01,6.787082014446900180e-01,2.116349430290981326e-02,3.754050032394705694e-01,3.965928729874290681e-01,4.883592304817389040e-01,4.739615676624991392e-01,8.230100695920013198e-02,8.378847898788376325e-01,4.634379068596051754e-01,3.579964307266437218e-01
5.441352525023682718e-01,5.691414697808105938e-01,9.507584911807754890e-01,1.104836574262874960e+00,7.079934946716039956e-01,7.771341719061940490e-01,1.028256620016844980e-01,5.433860632128040269e-01,3.217216116768858436e-01,4.059909951911837567e-01,6.454469559069619944e-01,4.227205511519310788e-03,6.876845318203770319e-01,3.881156999596616086e-01,1.982732389783894433e-01
5.391201913723220329e-01,5.091852639914369316e-01,8.364483801420804499e-01,8.031637210764698276e-01,7.885599513216070555e-01,8.742893812465343251e-01,1.467252979565624726e-01,4.508287066391745146e-01,4.849762786256625602e-01,3.746319082410447532e-01,6.139966169462661716e-01,1.218100362311804880e-01,9.612820506592840708e-01,2.987923685518882322e-01,3.063719373292327908e-01
6.296459161130931736e-01,4.549835389077910297e-01,1.128950708291055927e+00,9.912653727761298050e-01,8.009225234170329610e-01,8.443110446388809587e-01,6.253164904150376735e-02,4.230812075944403450e-01,3.736785755005954113e-01,4.519607860029282720e-01,5.439085512994812355e-01,9.198541858098616131e-02,1.148538760332635800e+00,3.106997276054435098e-01,1.973563786799787945e-01
4.697285875033740954e-01,3.293503752167955545e-01,8.854725465938553253e-01,1.025580668137908269e+00,5.987142210586459123e-01,6.272099307578384852e-01,1.063612327457127277e-01,3.230193460470406341e-01,4.019891121584509563e-01,2.309995171817924575e-01,4.600940326482416687e-01,-3.349021168828736350e-02,9.343255939836138113e-01,1.982127922394859021e-01,1.864838465608838480e-01
6.189815848952091581e-01,5.127825040533581236e-01,1.008164985143079617e+00,8.658365573007047455e-01,6.531079175560181582e-01,8.430254470925120369e-01,9.055560500544621028e-02,4.405448194040536558e-01,2.202309534531268764e-01,5.464444757332519442e-01,5.106236261176111402e-01,1.413909061875429085e-01,9.373080337458955524e-01,3.719260756807502566e-01,3.075237060922910715e-01
6.353034198599961657e-01,6.773074169918870124e-01,1.062617983896837037e+00,9.894324928552907794e-01,7.410711541426260318e-01,7.906318779114042128e-01,2.337485348078649494e-01,4.684486276176081376e-01,2.204362289073585890e-01,4.310412690501107535e-01,4.010306167043785064e-01,3.941828370948823879e-01,8.081512828975105922e-01,2.687480938377387885e-01,2.714341194579455996e-01
6.278067172812215047e-01,4.745357476190776858e-01,1.076111006264711900e+00,8.852926300993341213e-01,7.731459651545827816e-01,8.138961494583129008e-01,3.154705207614538764e-02,4.382399652799463530e-01,4.168355691075930070e-01,6.181344956229950505e-01,4.783400746318757224e-01,1.779927252971111873e-01,9.511022383630727273e-01,2.207252127536982744e-01,2.275105842214106833e-01
6.400027414858185937e-01,6.682197718294790034e-01,9.338518854649364709e-01,1.052612421051222213e+00,7.978697828275416182e-01,8.389342200875983258e-01,1.085921417399892674e-01,4.650311689359744594e-01,3.376716078815438227e-01,4.826968499987392969e-01,3.186912948215318009e-01,5.368395505337467122e-02,7.692618337874497225e-01,2.029857653367747594e-01,3.417880656506460113e-01
4.315891054668602456e-01,5.598655173514690553e-01,9.689917093222466526e-01,1.018308783434549669e+00,7.070912119584086275e-01,7.113561797405485443e-01,-5.088124299063040423e-02,4.701646713024746904e-01,2.040183113231840428e-01,2.239705697541280460e-01,5.272863045834812468e-01,1.816717063755507733e-01,9.855306519213705707e-01,3.192242276820733693e-01,2.080434494505307430e-01
5.466367716156143031e-01,5.429895574370448008e-01,9.278052250100776721e-01,9.490158073060928068e-01,7.062122569949472739e-01,9.750647228397302246e-01,4.835325822761826764e-02,6.952357157668725973e-01,2.825289967940873836e-01,3.726386792091290756e-01,4.248902580476914825e-01,3.094145822631935161e-01,9.106706185571797896e-01,1.712220030660686065e-01,3.100170854992684855e-01
6.429482028415565154e-01,5.529006232167886781e-01,1.005631769400435305e+00,1.052120766924190765e+00,6.142082936987285358e-01,8.846382699099036850e-01,1.010901222334524702e-01,6.671038223847844950e-01,4.096668877484154203e-01,5.178462440344911988e-01,5.052269707916844377e-01,6.063379843848003270e-02,1.002851223795416580e+00,3.912284515109942240e-01,4.411718787691317756e-01
5.109979236688205750e-01,5.614478161691998093e-01,1.083035018545301709e+00,9.280311944252275236e-01,7.709542907059752093e-01,9.950075051944725635e-01,2.289734286736896940e-01,4.163203457288338627e-01,2.347223119766401189e-01,4.977315591029460307e-01,3.589778391399701674e-01,7.896146371816356591e-02,7.391425202017546381e-01,2.572368271763190717e-01,2.033304420652296829e-01
6.153633470732406963e-01,7.410905445425464144e-01,8.294309205595404855e-01,1.023714002345984309e+00,6.465094921843652642e-01,9.681043264147537464e-01,8.308141891104400822e-02,6.027048116373965314e-01,3.315973939789030323e-01,4.397216043581020362e-01,3.136089551176874934e-01,1.757163778224481443e-01,8.550488153326654128e-01,4.569957814227414428e-01,2.316390361640272566e-01
5.788526377438660830e-01,2.886793631331691090e-01,1.009778788903653579e+00,9.566784764941723695e-01,8.608051667754927916e-01,9.630826773468886826e-01,2.083877983007190182e-02,3.956834425065691718e-01,5.441116174383179294e-01,4.912183623087181816e-01,4.125351571321412836e-01,6.374170331792092248e-02,1.023601677134275967e+00,2.182754369288825991e-01,2.427437453853721339e-01
6.493424868419938045e-01,4.588485563059824246e-01,1.121959801353177522e+00,1.086869359553348957e+00,7.849006478855076185e-01,7.541983021310844082e-01,1.978639516013877553e-01,5.051857612317500745e-01,1.818586215606677325e-01,4.691239063608668158e-01,5.083575449675947766e-01,1.619647307729939201e-01,9.528608915618010933e-01,2.470184519875381901e-01,2.324514753796686761e-01
5.782832354806225483e-01,4.622132302735939002e-01,1.126066248338594589e+00,8.265027229753939553e-01,7.199997842987434504e-01,9.215493932340191874e-01,9.716731986730703374e-02,5.753098665054340310e-01,4.200515240080314738e-01,2.750426648832498544e-01,5.081044708378477104e-01,1.808630723911106852e-01,8.971508056233761241e-01,3.744500617643216622e-01,3.924995276044863646e-01
5.835365823976818023e-01,5.385125799452372686e-01,9.596212500416619884e-01,1.028916173506840837e+00,7.193710255138379139e-01,9.800703889096524790e-01,1.001664816563983401e-01,4.560323069666252782e-01,4.800188856369002055e-01,2.550008828148094819e-01,3.930405756645359294e-01,3.128893144522880698e-01,1.032389265863123740e+00,1.424769080131247090e-01,2.865562944878494722e-01
6.415015426795491749e-01,4.998915562765995912e-01,1.051590622629326344e+00,7.145032798857915424e-01,7.140075236692573490e-01,9.207776382839685247e-01,-3.467177024110684735e-02,4.196651740833919897e-01,3.803119777009743574e-01,4.065867855647376516e-01,3.977208528143598154e-01,2.403745057223806159e-01,9.577235404168836785e-01,2.784205636883404500e-01,3.592515515073976262e-01
2.994322648889335969e-01,5.051128831866561475e-01,1.036449016518550703e+00,9.521748093963623427e-01,6.514713513176288995e-01,9.205658418463386061e-01,-5.777602390079125683e-02,4.470662842433369977e-01,3.688921662486259190e-01,4.002116238811658233e-01,4.508029688189244544e-01,7.797720284353133746e-02,9.786183948841272739e-01,1.631507231656772750e-01,1.882134329368491676e-01
6.666227557252762947e-01,7.849807470348890703e-01,1.035034381788575875e+00,9.376465926079882163e-01,7.028532509479893386e-01,8.701303737101081515e-01,9.942371566475627365e-02,3.054512918452408909e-01,3.958611424174377502e-01,3.595685517486014726e-01,5.285316745647602454e-01,7.029937083186613145e-02,7.911869461048333108e-01,1.567182862595832560e-01,2.575314097437187422e-01
5.152481463370509607e-01,5.077851986828926245e-01,1.009785868336247949e+00,9.965983800455862074e-01,8.128507033194424247e-01,8.340982848476302669e-01,1.235489879632524490e-01,3.341544440221757006e-01,3.734137608669874653e-01,4.200399033350813993e-01,4.689519750984031954e-01,1.807989835491955188e-01,8.269270216875410640e-01,2.935560233393075258e-01,2.483225269198866547e-01
6.362764255123842805e-01,3.903817811364582724e-01,7.873525275816577462e-01,8.339194124939235397e-01,7.974520948798383690e-01,7.177318051070908922e-01,2.126784136872103548e-03,3.363310163733754798e-01,4.019662525362239780e-01,5.481647228224162394e-01,4.561056117982092428e-01,2.440567630508900798e-01,9.348863189941065688e-01,4.215511728471615371e-01,3.283321919117672683e-01
5.540336317759432250e-01,5.051019293667625698e-01,1.083818635227113081e+00,7.462305430632503178e-01,8.681839775010695703e-01,8.578626713693192629e-01,5.269288892001725011e-02,5.481471475075627708e-01,3.844303497135924674e-01,4.176384297679516799e-01,3.942808573790468341e-01,1.681375947824878536e-01,8.901136080065206180e-01,3.890784378599329019e-01,3.939722987515056896e-01
5.785497076013309536e-01,6.870339788552430882e-01,9.982990724260746296e-01,9.578668081359640318e-01,8.703543567934435288e-01,8.804495698264064307e-01,1.521302431645555620e-01,4.581667241945298619e-01,1.397453713747097981e-01,6.054469017793758789e-01,4.801227125343897617e-01,1.719590341935415823e-01,8.758898882370176331e-01,2.667843369624829375e-01,2.227304927300944315e-01
5.424140597219534454e-01,4.637533346659984401e-01,9.985451903309758848e-01,9.901002143283261780e-01,8.120519546514501918e-01,9.448656529750218969e-01,1.309588071764336559e-01,3.650221778140884110e-01,3.039739173539307560e-01,4.967791079027491508e-01,5.154450281321835137e-01,8.174440368139018753e-02,9.001258775358529363e-01,3.797956551592097663e-01,3.220394882371262479e-01
4.333386319883131277e-01,4.125155913262092966e-01,1.105688827951585740e+00,9.257694191779667348e-01,8.691230334661466106e-01,7.821247816788333695e-01,1.909434664843787932e-01,4.369666484228009740e-01,3.230538148909435359e-01,4.442144049720050947e-01,5.550019114192645819e-01,1.963254602874633103e-01,8.787943882986192223e-01,3.100573589602458324e-01,1.450088087159141781e-01
6.338976834187053377e-01,7.033852584143792663e-01,1.020557572014213266e+00,8.367328465873944410e-01,8.874291018746287563e-01,1.010635165196863250e+00,1.377651168475195198e-01,2.823346410641048854e-01,2.329240860175414984e-01,3.717962234628993112e-01,4.831306092455860401e-01,2.578006055174120181e-02,8.705926099703606980e-01,4.511850478663990693e-01,3.209606450577346948e-01
3.706629664479167419e-01,6.159947226012666421e-01,9.988665530445948182e-01,9.473666177746989936e-01,7.697424830315342525e-01,8.172048034286810703e-01,1.248003314074789538e-01,6.122476935965789346e-01,2.898548232222789567e-01,4.604119267826532469e-01,5.122999827569313380e-01,2.200242409303233004e-01,9.629403502754965150e-01,5.515958703913916850e-01,3.622031018188510143e-01
6.081566767703325826e-01,5.623452765538886622e-01,1.047713048463058794e+00,9.790121979529797791e-01,6.039570942040668466e-01,7.392418924215801157e-01,1.772863685662887379e-01,3.842541964818434463e-01,4.346371692949656529e-01,5.999492141170815751e-01,2.513931688863970670e-01,1.568554621890094203e-01,9.219429856755958497e-01,3.577499746056397312e-01,3.277049955001766213e-01
5.059899322533716326e-01,4.831021509163579419e-01,1.031423287855858462e+00,8.164839534802328380e-01,5.460322006470198497e-01,1.001770492350243069e+00,1.393553647983017396e-01,5.128610634951434877e-01,4.149405513075514751e-01,4.128706817540590546e-01,4.085030909191450510e-01,1.596293068629685563e-01,7.890504411138954399e-01,2.677106314539544063e-01,2.735942268009792233e-01
5.614073194093596175e-01,5.240276063677832274e-01,1.132575392376397483e+00,7.502311923294797680e-01,8.244664105492066630e-01,7.852848632593587563e-01,8.881371754939156038e-02,5.343009049847660119e-01,4.070294503655371154e-01,3.580059192958485181e-01,4.811110877591194268e-01,3.133300508675601614e-02,9.548848323052223641e-01,1.957659353495802834e-01,5.595762850506325048e-02
6.571554446749245937e-01,6.149087205325625138e-01,9.157659468084615728e-01,9.955786223667650869e-01,7.204315129735836543e-01,8.347628820819529283e-01,3.047081008420957637e-01,4.860703652025559207e-01,3.274402797496703821e-01,4.068352978501711958e-01,6.107039600094900100e-01,1.280951027465457026e-01,9.735355539299311856e-01,3.458307290581833504e-01,2.620709323258178514e-01
6.979660247220084157e-01,4.283198679018187516e-01,1.105035190972979198e+00,9.450290265121171762e-01,6.589625789603241746e-01,7.433261662531791547e-01,1.927348821550383673e-01,6.076042993758645760e-01,6.192366574387009326e-01,4.340544364399749888e-01,3.577692156424804870e-01,1.399838888822363958e-01,9.625151912521453523e-01,4.088442458555892056e-01,4.920805409288635524e-01
6.413866128266574318e-01,5.586517414695888473e-01,9.107445320962297419e-01,1.086209655252487583e+00,9.034268661018717284e-01,7.098197437991650149e-01,2.185182060968758333e-01,6.436636319609337908e-01,3.403701556027377562e-01,3.486572053812307947e-01,3.027507786826908465e-01,1.593828460680732084e-01,1.002489092177283325e+00,4.627120530092402317e-01,3.137543969581044756e-01
7.374693285416471511e-01,6.631213225204768413e-01,1.103663778158585851e+00,9.631201268918194724e-01,9.028155301356781681e-01,8.395577947611264635e-01,2.493685221210716063e-01,5.559506861781809972e-01,3.872494121294865477e-01,3.904308335229629279e-01,3.772798707347153058e-01,1.536052906727023160e-01,1.186989747553299779e+00,2.442997212169449317e-01,3.055642469506190673e-01
6.457791903199920913e-01,4.840920965492607198e-01,8.057392081908500980e-01,7.676624731458977502e-01,6.138520493951986623e-01,9.271670882733745733e-01,9.400236581343479614e-02,7.466822052974886326e-01,4.041411362896882853e-01,3.447032128515524763e-01,4.326319015395526102e-01,-5.901215523021352549e-02,9.611689956673041824e-01,2.213881436465416908e-01,4.315014925184911254e-01
5.615843888844068710e-01,5.198407089890948463e-01,9.080102990069609525e-01,1.049448273704881807e+00,5.869622493078899828e-01,7.546669300285003823e-01,1.134153808403017133e-01,3.987808570998734869e-01,1.205770615894060926e-01,3.905309931738120133e-01,4.940817880277126872e-01,3.226253952864526209e-01,9.352234204123313077e-01,1.567408754515821623e-01,2.736715402004176734e-01
4.606625506532117109e-01,5.818776746330768246e-01,9.072858939144915480e-01,1.087706035213648725e+00,8.741467021159872175e-01,7.716097354268240949e-01,1.235467111717294814e-01,5.621205120843809633e-01,2.395066916246781363e-01,3.341592627630932677e-01,3.034779969399938881e-01,1.574018972305145092e-01,8.531873072943978453e-01,2.699182941244908651e-01,4.101170136160448010e-01
6.823976365563940716e-01,3.539192176534111112e-01,9.930037022062163654e-01,8.063628833205740420e-01,6.960218551076050586e-01,9.101733145180429529e-01,1.334130000836389607e-01,4.844076975456503842e-01,2.755523197116293010e-01,5.008522794980838633e-01,3.831601599647719292e-01,1.542946764148733496e-01,7.846626993272544093e-01,5.666817191231782180e-01,3.579175668415470191e-01
4.322973344013602559e-01,4.955399217965315017e-01,8.408765031369161980e-01,1.021056390522759649e+00,7.875738671860945672e-01,9.021201649545286250e-01,1.344122393750051547e-01,5.440547337153736063e-01,2.630809075317543932e-01,3.264326326674222289e-01,5.514620392842480845e-01,1.960143495672620473e-01,9.245294449433937300e-01,3.532011611153306196e-01,2.330577197365117925e-01
5.876418603994022494e-01,7.552670106197432176e-01,1.068501775024599310e+00,7.530046027358159311e-01,7.724092275475265001e-01,8.287690726774892269e-01,1.174465816273190244e-02,5.438246680134871669e-01,2.874790073228031817e-01,2.637627845679655358e-01,4.395051392870259477e-01,1.169814035641708466e-01,9.106476850818596702e-01,3.011390515500658172e-01,3.018548111000900480e-01
6.073815596585362409e-01,3.586382387687453432e-01,1.166455340846851430e+00,9.860046125157371222e-01,7.410339645632519900e-01,8.403383237542840778e-01,8.011120636169660747e-02,5.319510493970353027e-01,7.785550207780250753e-02,4.162833030270096657e-01,5.335475184686422345e-01,2.060244220006305360e-01,9.470978660160699336e-01,2.801630507192719999e-01,2.494081804249964895e-01
5.811393917765727002e-01,5.741100937619687539e-01,9.480361571801302345e-01,1.084076965933395087e+00,8.073875085224930803e-01,8.348327696831985278e-01,2.656499234688541322e-01,4.535679480594540514e-01,3.400185443845829547e-01,3.192286511796795234e-01,4.904341716984480515e-01,1.723415229129648396e-01,1.045041262100776747e+00,3.453676327215461361e-01,6.257008299170968568e-02
3.552582805329665971e-01,4.802344648682430606e-01,9.963828500340304872e-01,9.670585268887628150e-01,8.310892232473935382e-01,7.249248620331687487e-01,3.201578517412374814e-02,5.891270024259942506e-01,4.853338959913231498e-01,4.370834843167758499e-01,3.484046107041406382e-01,9.741042682127527830e-02,8.640415054743252332e-01,3.628664501949095400e-01,3.497554622421530368e-01
